Login,IsLegalUser,AuthenticationMethod,IsAuthenticated,N,H_Score,DU_Score,UU_Score,DD_Score,TotalAuthenticationScore
s056,False,Euclidian,False,2,0.03,0.258,0.284,0.286,0.21450000000000002
s056,False,Euclidian,False,2,0.03,0.24,0.266,0.269,0.20125
s056,False,Euclidian,False,2,0.026,0.224,0.215,0.208,0.16824999999999998
s056,False,Euclidian,False,2,0.037,0.247,0.278,0.28,0.21050000000000002
s056,False,Euclidian,False,2,0.03,0.219,0.215,0.205,0.16724999999999998
s056,False,Euclidian,True,2,0.047,0.178,0.174,0.184,0.14575
s056,False,Euclidian,False,2,0.019,0.262,0.274,0.273,0.20700000000000002
s056,False,Euclidian,False,2,0.015,0.234,0.242,0.241,0.183
s056,False,Euclidian,False,2,0.039,0.243,0.276,0.274,0.20800000000000002
s056,False,Euclidian,False,2,0.035,0.245,0.256,0.258,0.1985
s056,False,Euclidian,False,2,0.012,0.233,0.227,0.242,0.1785
s056,False,Euclidian,False,2,0.054,0.257,0.304,0.306,0.23025
s056,False,Euclidian,False,2,0.032,0.301,0.34,0.327,0.25
s056,False,Euclidian,False,2,0.028,0.299,0.315,0.307,0.23725000000000002
s056,False,Euclidian,False,2,0.042,0.226,0.216,0.233,0.17925
s056,False,Euclidian,False,2,0.008,0.263,0.268,0.276,0.20375000000000001
s056,False,Euclidian,False,2,0.019,0.262,0.266,0.265,0.203
s056,False,Euclidian,False,2,0.023,0.238,0.249,0.249,0.18975
s056,False,Euclidian,False,2,0.019,0.248,0.243,0.242,0.188
s056,False,Euclidian,False,2,0.021,0.255,0.248,0.245,0.19225
s056,False,Euclidian,False,2,0.052,0.229,0.27,0.269,0.20500000000000002
s056,False,Euclidian,False,2,0.017,0.292,0.296,0.294,0.22475
s056,False,Euclidian,False,2,0.057,0.2,0.191,0.197,0.16125
s055,False,Euclidian,False,2,0.058,0.374,0.353,0.337,0.28049999999999997
s055,False,Euclidian,False,2,0.013,0.206,0.209,0.209,0.15925
s055,False,Euclidian,True,2,0.012,0.102,0.099,0.099,0.078
s055,False,Euclidian,True,2,0.012,0.115,0.125,0.126,0.0945
s055,False,Euclidian,True,2,0.018,0.161,0.167,0.173,0.12974999999999998
s055,False,Euclidian,True,2,0.027,0.092,0.094,0.106,0.07975
s055,False,Euclidian,False,2,0.028,0.47,0.449,0.447,0.34850000000000003
s055,False,Euclidian,True,2,0.018,0.086,0.089,0.092,0.07125000000000001
s055,False,Euclidian,True,2,0.011,0.131,0.132,0.133,0.10175000000000001
s055,False,Euclidian,True,2,0.008,0.085,0.084,0.095,0.068
s055,False,Euclidian,True,2,0.012,0.101,0.103,0.107,0.08075
s055,False,Euclidian,True,2,0.014,0.06,0.066,0.062,0.0505
s055,False,Euclidian,True,2,0.013,0.096,0.096,0.099,0.07600000000000001
s055,False,Euclidian,True,2,0.038,0.043,0.051,0.053,0.04624999999999999
s055,False,Euclidian,True,2,0.025,0.072,0.098,0.095,0.07250000000000001
s055,False,Euclidian,True,2,0.012,0.133,0.123,0.129,0.09925
s055,False,Euclidian,True,2,0.012,0.094,0.104,0.096,0.0765
s055,False,Euclidian,True,2,0.008,0.083,0.08,0.083,0.0635
s055,False,Euclidian,True,2,0.014,0.082,0.087,0.081,0.066
s055,False,Euclidian,True,2,0.03,0.108,0.093,0.088,0.07975
s055,False,Euclidian,False,2,0.047,0.357,0.318,0.317,0.25975
s055,False,Euclidian,True,2,0.014,0.057,0.063,0.056,0.0475
s055,False,Euclidian,True,2,0.018,0.056,0.06,0.065,0.04975
s055,False,Euclidian,True,2,0.029,0.044,0.069,0.073,0.053750000000000006
s055,False,Euclidian,True,2,0.011,0.061,0.053,0.071,0.049
s055,False,Euclidian,True,2,0.019,0.103,0.106,0.099,0.08174999999999999
s055,False,Euclidian,True,2,0.038,0.086,0.06,0.063,0.06175
s055,False,Euclidian,True,2,0.023,0.054,0.057,0.052,0.0465
s055,False,Euclidian,True,2,0.02,0.084,0.092,0.096,0.07300000000000001
s055,False,Euclidian,False,2,0.015,0.283,0.276,0.279,0.21325000000000002
s055,False,Euclidian,True,2,0.008,0.139,0.139,0.141,0.10675000000000001
s055,False,Euclidian,True,2,0.038,0.066,0.086,0.084,0.0685
s055,False,Euclidian,True,2,0.015,0.075,0.072,0.083,0.06125
s055,False,Euclidian,True,2,0.014,0.101,0.102,0.108,0.08125
s055,False,Euclidian,True,2,0.018,0.13,0.126,0.129,0.10075
s055,False,Euclidian,True,2,0.015,0.124,0.123,0.124,0.0965
s055,False,Euclidian,True,2,0.031,0.129,0.111,0.114,0.09625
s055,False,Euclidian,True,2,0.03,0.148,0.122,0.117,0.10425
s055,False,Euclidian,True,2,0.015,0.098,0.111,0.108,0.083
s055,False,Euclidian,False,2,0.019,0.52,0.534,0.531,0.401
s055,False,Euclidian,True,2,0.029,0.044,0.047,0.056,0.044
s055,False,Euclidian,True,2,0.017,0.048,0.064,0.061,0.0475
s055,False,Euclidian,True,2,0.033,0.076,0.082,0.08,0.06775
s055,False,Euclidian,True,2,0.039,0.061,0.084,0.078,0.0655
s055,False,Euclidian,True,2,0.024,0.103,0.117,0.117,0.09025
s055,False,Euclidian,True,2,0.018,0.063,0.069,0.079,0.05725000000000001
s055,False,Euclidian,True,2,0.024,0.196,0.177,0.178,0.14375
s055,False,Euclidian,True,2,0.035,0.14,0.122,0.126,0.10575000000000001
s055,False,Euclidian,True,2,0.051,0.121,0.081,0.084,0.08425
s055,False,Euclidian,True,2,0.013,0.103,0.105,0.105,0.08149999999999999
s055,False,Euclidian,True,2,0.034,0.138,0.161,0.16,0.12325
s055,False,Euclidian,True,2,0.036,0.097,0.087,0.106,0.0815
s055,False,Euclidian,True,2,0.036,0.072,0.1,0.098,0.0765
s055,False,Euclidian,True,2,0.041,0.17,0.181,0.186,0.14450000000000002
s055,False,Euclidian,True,2,0.034,0.068,0.072,0.063,0.05925
s055,False,Euclidian,True,2,0.016,0.114,0.098,0.098,0.0815
s055,False,Euclidian,True,2,0.027,0.105,0.129,0.133,0.0985
s055,False,Euclidian,False,2,0.036,0.237,0.209,0.208,0.1725
s055,False,Euclidian,True,2,0.015,0.15,0.159,0.142,0.11649999999999999
s055,False,Euclidian,True,2,0.029,0.116,0.144,0.145,0.10850000000000001
s055,False,Euclidian,True,2,0.014,0.098,0.096,0.092,0.07500000000000001
s055,False,Euclidian,True,2,0.025,0.116,0.126,0.138,0.10125
s055,False,Euclidian,True,2,0.014,0.107,0.107,0.107,0.08374999999999999
s055,False,Euclidian,True,2,0.019,0.109,0.13,0.124,0.0955
s054,False,Euclidian,False,2,0.027,0.44,0.414,0.412,0.32325
s054,False,Euclidian,False,2,0.059,0.494,0.436,0.433,0.3555
s054,False,Euclidian,False,2,0.015,0.385,0.388,0.381,0.29225
s054,False,Euclidian,False,2,0.035,0.277,0.253,0.241,0.2015
s054,False,Euclidian,False,2,0.014,0.392,0.405,0.397,0.30200000000000005
s054,False,Euclidian,False,2,0.016,0.306,0.294,0.3,0.22899999999999998
s054,False,Euclidian,False,2,0.014,0.325,0.338,0.323,0.25
s054,False,Euclidian,False,2,0.01,0.419,0.421,0.43,0.32
s054,False,Euclidian,False,2,0.045,0.369,0.334,0.321,0.26725
s054,False,Euclidian,False,2,0.025,0.364,0.393,0.371,0.28825
s054,False,Euclidian,False,2,0.023,0.388,0.399,0.408,0.3045
s054,False,Euclidian,False,2,0.028,0.225,0.255,0.233,0.18525
s054,False,Euclidian,False,2,0.031,0.405,0.438,0.433,0.32675000000000004
s054,False,Euclidian,False,2,0.021,0.493,0.479,0.48,0.36824999999999997
s054,False,Euclidian,False,2,0.016,0.416,0.428,0.424,0.321
s054,False,Euclidian,False,2,0.029,0.431,0.425,0.412,0.32425
s054,False,Euclidian,False,2,0.019,0.41,0.429,0.427,0.32125
s054,False,Euclidian,False,2,0.015,0.307,0.313,0.315,0.2375
s054,False,Euclidian,False,2,0.011,0.423,0.424,0.44,0.3245
s054,False,Euclidian,False,2,0.034,0.393,0.431,0.423,0.32025000000000003
s054,False,Euclidian,False,2,0.024,0.425,0.427,0.42,0.324
s054,False,Euclidian,False,2,0.01,0.387,0.395,0.387,0.29475
s054,False,Euclidian,False,2,0.011,0.272,0.287,0.263,0.20825000000000002
s054,False,Euclidian,False,2,0.015,0.354,0.365,0.361,0.27375
s054,False,Euclidian,False,2,0.057,0.225,0.234,0.24,0.189
s054,False,Euclidian,False,2,0.026,0.422,0.451,0.445,0.336
s054,False,Euclidian,False,2,0.03,0.317,0.326,0.34,0.25325000000000003
s054,False,Euclidian,False,2,0.032,0.336,0.372,0.364,0.276
s054,False,Euclidian,False,2,0.01,0.442,0.444,0.438,0.3335
s054,False,Euclidian,False,2,0.013,0.439,0.447,0.44,0.33475
s054,False,Euclidian,False,2,0.028,0.438,0.434,0.425,0.33125
s054,False,Euclidian,False,2,0.014,0.429,0.444,0.44,0.33175
s054,False,Euclidian,False,2,0.025,0.373,0.361,0.356,0.27875
s054,False,Euclidian,False,2,0.016,0.324,0.335,0.33,0.25125000000000003
s054,False,Euclidian,False,2,0.012,0.47,0.485,0.476,0.36075
s054,False,Euclidian,False,2,0.024,0.41,0.439,0.429,0.3255
s054,False,Euclidian,False,2,0.016,0.448,0.465,0.451,0.34500000000000003
s054,False,Euclidian,False,2,0.012,0.305,0.3,0.311,0.23199999999999998
s054,False,Euclidian,False,2,0.034,0.394,0.384,0.365,0.29425
s054,False,Euclidian,False,2,0.097,0.419,0.336,0.434,0.3215
s054,False,Euclidian,False,2,0.025,0.362,0.354,0.343,0.271
s054,False,Euclidian,False,2,0.012,0.382,0.386,0.384,0.29100000000000004
s054,False,Euclidian,False,2,0.022,0.29,0.304,0.304,0.22999999999999998
s054,False,Euclidian,False,2,0.009,0.426,0.429,0.424,0.322
s054,False,Euclidian,False,2,0.016,0.373,0.379,0.384,0.28800000000000003
s054,False,Euclidian,False,2,0.018,0.432,0.454,0.446,0.3375
s054,False,Euclidian,False,2,0.017,0.437,0.436,0.431,0.33025
s054,False,Euclidian,False,2,0.026,0.392,0.363,0.37,0.28775
s054,False,Euclidian,False,2,0.015,0.394,0.41,0.402,0.30525
s054,False,Euclidian,False,2,0.021,0.454,0.475,0.475,0.35624999999999996
s054,False,Euclidian,False,2,0.019,0.268,0.274,0.28,0.21025000000000002
s054,False,Euclidian,False,2,0.016,0.414,0.42,0.416,0.3165
s054,False,Euclidian,False,2,0.018,0.314,0.329,0.327,0.247
s054,False,Euclidian,False,2,0.028,0.373,0.405,0.396,0.3005
s054,False,Euclidian,False,2,0.04,0.406,0.45,0.442,0.3345
s054,False,Euclidian,False,2,0.02,0.418,0.442,0.431,0.32775
s054,False,Euclidian,False,2,0.023,0.398,0.39,0.379,0.2975
s054,False,Euclidian,False,2,0.014,0.412,0.421,0.415,0.3155
s054,False,Euclidian,False,2,0.028,0.345,0.327,0.325,0.25625
s054,False,Euclidian,False,2,0.017,0.465,0.476,0.471,0.35724999999999996
s054,False,Euclidian,False,2,0.02,0.413,0.422,0.41,0.31625
s054,False,Euclidian,False,2,0.016,0.381,0.397,0.389,0.29575
s054,False,Euclidian,False,2,0.015,0.408,0.415,0.407,0.31124999999999997
s054,False,Euclidian,False,2,0.033,0.355,0.336,0.321,0.26125
s053,False,Euclidian,False,2,0.016,0.202,0.212,0.206,0.159
s053,False,Euclidian,False,2,0.014,0.247,0.244,0.242,0.18675
s053,False,Euclidian,True,2,0.021,0.149,0.145,0.132,0.11174999999999999
s053,False,Euclidian,True,2,0.011,0.171,0.173,0.178,0.13324999999999998
s053,False,Euclidian,True,2,0.032,0.182,0.177,0.168,0.13975
s053,False,Euclidian,True,2,0.022,0.172,0.183,0.177,0.1385
s053,False,Euclidian,False,2,0.054,0.234,0.188,0.186,0.1655
s053,False,Euclidian,False,2,0.058,0.583,0.525,0.525,0.42274999999999996
s053,False,Euclidian,False,2,0.05,0.563,0.531,0.524,0.41700000000000004
s053,False,Euclidian,True,2,0.021,0.138,0.14,0.12,0.10475000000000001
s053,False,Euclidian,True,2,0.036,0.166,0.16,0.132,0.1235
s053,False,Euclidian,True,2,0.031,0.139,0.143,0.138,0.11275
s053,False,Euclidian,True,2,0.021,0.173,0.186,0.193,0.14325
s053,False,Euclidian,True,2,0.033,0.106,0.118,0.116,0.09325
s053,False,Euclidian,True,2,0.035,0.151,0.14,0.15,0.119
s053,False,Euclidian,True,2,0.02,0.133,0.145,0.124,0.1055
s053,False,Euclidian,False,2,0.045,0.326,0.36,0.294,0.25625
s053,False,Euclidian,True,2,0.014,0.14,0.15,0.129,0.10825000000000001
s053,False,Euclidian,False,2,0.031,0.253,0.235,0.219,0.1845
s053,False,Euclidian,True,2,0.026,0.161,0.172,0.161,0.13
s053,False,Euclidian,False,2,0.016,0.227,0.236,0.22,0.17475
s053,False,Euclidian,False,2,0.028,0.185,0.195,0.193,0.15025
s053,False,Euclidian,True,2,0.023,0.11,0.122,0.098,0.08825
s053,False,Euclidian,True,2,0.029,0.132,0.138,0.132,0.10775000000000001
s053,False,Euclidian,True,2,0.02,0.14,0.135,0.12,0.10375000000000001
s053,False,Euclidian,True,2,0.019,0.159,0.164,0.17,0.128
s053,False,Euclidian,True,2,0.017,0.174,0.178,0.152,0.13025
s053,False,Euclidian,False,2,0.023,0.206,0.198,0.194,0.15525
s053,False,Euclidian,True,2,0.022,0.122,0.111,0.11,0.09125
s053,False,Euclidian,True,2,0.015,0.153,0.133,0.154,0.11374999999999999
s053,False,Euclidian,True,2,0.017,0.161,0.17,0.156,0.126
s053,False,Euclidian,True,2,0.021,0.185,0.168,0.18,0.1385
s053,False,Euclidian,True,2,0.022,0.169,0.151,0.168,0.1275
s053,False,Euclidian,True,2,0.036,0.094,0.111,0.11,0.08775
s053,False,Euclidian,True,2,0.018,0.156,0.157,0.147,0.1195
s053,False,Euclidian,True,2,0.027,0.193,0.192,0.177,0.14725
s053,False,Euclidian,True,2,0.017,0.129,0.123,0.115,0.096
s053,False,Euclidian,True,2,0.019,0.184,0.188,0.186,0.14425
s053,False,Euclidian,False,2,0.058,0.465,0.416,0.416,0.33875
s053,False,Euclidian,False,2,0.017,0.219,0.213,0.204,0.16324999999999998
s053,False,Euclidian,False,2,0.034,0.223,0.25,0.222,0.18225
s053,False,Euclidian,True,2,0.019,0.157,0.159,0.16,0.12375
s053,False,Euclidian,True,2,0.014,0.173,0.172,0.168,0.13175
s053,False,Euclidian,False,2,0.052,0.304,0.26,0.258,0.2185
s053,False,Euclidian,True,2,0.028,0.165,0.169,0.16,0.1305
s053,False,Euclidian,True,2,0.027,0.141,0.142,0.139,0.11224999999999999
s053,False,Euclidian,False,2,0.018,0.209,0.202,0.202,0.15775
s053,False,Euclidian,True,2,0.017,0.156,0.15,0.153,0.119
s053,False,Euclidian,False,2,0.039,0.205,0.184,0.177,0.15125
s053,False,Euclidian,True,2,0.02,0.164,0.172,0.164,0.13
s053,False,Euclidian,False,2,0.029,0.338,0.31,0.313,0.2475
s053,False,Euclidian,True,2,0.017,0.148,0.143,0.147,0.11374999999999999
s053,False,Euclidian,True,2,0.029,0.168,0.185,0.149,0.13275
s053,False,Euclidian,True,2,0.052,0.146,0.182,0.152,0.133
s053,False,Euclidian,True,2,0.056,0.177,0.165,0.142,0.135
s053,False,Euclidian,True,2,0.038,0.122,0.121,0.117,0.0995
s053,False,Euclidian,True,2,0.017,0.13,0.116,0.129,0.098
s053,False,Euclidian,True,2,0.017,0.133,0.13,0.124,0.101
s053,False,Euclidian,True,2,0.018,0.176,0.172,0.182,0.137
s053,False,Euclidian,True,2,0.015,0.178,0.176,0.153,0.1305
s053,False,Euclidian,True,2,0.02,0.176,0.184,0.173,0.13824999999999998
s053,False,Euclidian,True,2,0.021,0.146,0.133,0.14,0.11
s053,False,Euclidian,True,2,0.018,0.178,0.165,0.161,0.1305
s053,False,Euclidian,True,2,0.018,0.164,0.176,0.181,0.13474999999999998
s052,False,Euclidian,False,2,0.019,0.574,0.591,0.58,0.44099999999999995
s052,False,Euclidian,False,2,0.017,0.39,0.385,0.373,0.29125
s052,False,Euclidian,False,2,0.036,0.471,0.478,0.467,0.363
s052,False,Euclidian,False,2,0.017,0.464,0.478,0.472,0.35775
s052,False,Euclidian,False,2,0.022,0.549,0.539,0.534,0.41100000000000003
s052,False,Euclidian,False,2,0.018,0.524,0.529,0.516,0.39675000000000005
s052,False,Euclidian,False,2,0.023,0.538,0.553,0.549,0.41575000000000006
s052,False,Euclidian,False,2,0.041,0.542,0.513,0.51,0.4015
s052,False,Euclidian,False,2,0.019,0.47,0.462,0.461,0.35300000000000004
s052,False,Euclidian,False,2,0.014,0.413,0.408,0.396,0.30774999999999997
s052,False,Euclidian,False,2,0.027,0.61,0.638,0.635,0.4775
s052,False,Euclidian,False,2,0.026,0.542,0.527,0.524,0.40475000000000005
s052,False,Euclidian,False,2,0.014,0.596,0.605,0.602,0.45424999999999993
s052,False,Euclidian,False,2,0.022,0.569,0.583,0.581,0.43875
s052,False,Euclidian,False,2,0.018,0.527,0.533,0.522,0.4
s052,False,Euclidian,False,2,0.019,0.701,0.698,0.691,0.52725
s052,False,Euclidian,False,2,0.034,0.516,0.5,0.487,0.38425
s052,False,Euclidian,False,2,0.018,0.582,0.578,0.577,0.43875
s052,False,Euclidian,False,2,0.012,0.596,0.608,0.605,0.45525
s052,False,Euclidian,False,2,0.018,0.541,0.54,0.539,0.4095000000000001
s052,False,Euclidian,False,2,0.02,0.479,0.492,0.48,0.36775
s052,False,Euclidian,False,2,0.022,0.522,0.525,0.53,0.39975
s052,False,Euclidian,False,2,0.035,0.495,0.511,0.504,0.38625
s052,False,Euclidian,False,2,0.051,0.6,0.581,0.559,0.44775
s052,False,Euclidian,False,2,0.025,0.561,0.566,0.559,0.4277500000000001
s052,False,Euclidian,False,2,0.016,0.601,0.602,0.596,0.45375
s052,False,Euclidian,False,2,0.027,0.515,0.523,0.515,0.395
s052,False,Euclidian,False,2,0.023,0.421,0.439,0.423,0.3265
s052,False,Euclidian,False,2,0.021,0.585,0.603,0.599,0.452
s052,False,Euclidian,False,2,0.02,0.477,0.492,0.485,0.3685
s052,False,Euclidian,False,2,0.031,0.562,0.558,0.541,0.42300000000000004
s052,False,Euclidian,False,2,0.036,0.464,0.453,0.431,0.34600000000000003
s052,False,Euclidian,False,2,0.018,0.556,0.559,0.541,0.4185
s052,False,Euclidian,False,2,0.018,0.555,0.56,0.547,0.42000000000000004
s052,False,Euclidian,False,2,0.04,0.544,0.546,0.539,0.41725
s052,False,Euclidian,False,2,0.023,0.608,0.61,0.608,0.46225000000000005
s052,False,Euclidian,False,2,0.018,0.554,0.558,0.539,0.41725
s052,False,Euclidian,False,2,0.022,0.591,0.611,0.608,0.45799999999999996
s052,False,Euclidian,False,2,0.02,0.545,0.548,0.548,0.41525
s052,False,Euclidian,False,2,0.019,0.489,0.495,0.503,0.37650000000000006
s052,False,Euclidian,False,2,0.02,0.555,0.575,0.567,0.42924999999999996
s052,False,Euclidian,False,2,0.024,0.606,0.63,0.623,0.47075
s052,False,Euclidian,False,2,0.032,0.492,0.512,0.497,0.38325
s052,False,Euclidian,False,2,0.021,0.482,0.5,0.492,0.37375
s052,False,Euclidian,False,2,0.038,0.497,0.526,0.521,0.39549999999999996
s052,False,Euclidian,False,2,0.018,0.646,0.644,0.645,0.48825
s052,False,Euclidian,False,2,0.016,0.555,0.555,0.537,0.41575000000000006
s052,False,Euclidian,False,2,0.02,0.612,0.617,0.61,0.46475
s052,False,Euclidian,False,2,0.021,0.602,0.59,0.581,0.4485
s052,False,Euclidian,False,2,0.031,0.544,0.548,0.558,0.42025000000000007
s052,False,Euclidian,False,2,0.017,0.589,0.592,0.59,0.44699999999999995
s052,False,Euclidian,False,2,0.018,0.561,0.568,0.565,0.428
s052,False,Euclidian,False,2,0.027,0.589,0.581,0.575,0.443
s052,False,Euclidian,False,2,0.018,0.536,0.541,0.541,0.40900000000000003
s052,False,Euclidian,False,2,0.016,0.513,0.524,0.511,0.391
s052,False,Euclidian,False,2,0.019,0.554,0.564,0.561,0.4245
s052,False,Euclidian,False,2,0.014,0.551,0.56,0.549,0.4185
s052,False,Euclidian,False,2,0.02,0.48,0.479,0.464,0.36075
s052,False,Euclidian,False,2,0.02,0.521,0.537,0.516,0.3985
s052,False,Euclidian,False,2,0.022,0.473,0.484,0.48,0.36475
s052,False,Euclidian,False,2,0.023,0.592,0.594,0.579,0.447
s052,False,Euclidian,False,2,0.019,0.587,0.604,0.597,0.45175
s052,False,Euclidian,False,2,0.04,0.484,0.516,0.508,0.387
s052,False,Euclidian,False,2,0.023,0.516,0.517,0.517,0.39325
s051,False,Euclidian,False,2,0.021,0.281,0.276,0.289,0.21675
s051,False,Euclidian,False,2,0.021,0.257,0.273,0.282,0.20825
s051,False,Euclidian,False,2,0.022,0.211,0.22,0.223,0.16899999999999998
s051,False,Euclidian,True,2,0.033,0.146,0.142,0.135,0.11399999999999999
s051,False,Euclidian,False,2,0.022,0.232,0.237,0.245,0.184
s051,False,Euclidian,False,2,0.025,0.204,0.217,0.228,0.16849999999999998
s051,False,Euclidian,False,2,0.018,0.19,0.197,0.204,0.15225
s051,False,Euclidian,False,2,0.053,0.221,0.21,0.22,0.176
s051,False,Euclidian,True,2,0.019,0.149,0.144,0.159,0.11775
s051,False,Euclidian,False,2,0.022,0.185,0.195,0.198,0.15000000000000002
s051,False,Euclidian,True,2,0.023,0.143,0.148,0.156,0.1175
s051,False,Euclidian,False,2,0.021,0.214,0.226,0.223,0.17099999999999999
s051,False,Euclidian,False,2,0.023,0.224,0.232,0.242,0.18025
s051,False,Euclidian,False,2,0.025,0.25,0.242,0.25,0.19175
s051,False,Euclidian,False,2,0.027,0.195,0.208,0.219,0.16225
s051,False,Euclidian,True,2,0.017,0.178,0.181,0.188,0.14100000000000001
s051,False,Euclidian,False,2,0.031,0.225,0.207,0.222,0.17124999999999999
s051,False,Euclidian,False,2,0.036,0.271,0.259,0.266,0.20800000000000002
s051,False,Euclidian,False,2,0.022,0.23,0.246,0.253,0.18775
s051,False,Euclidian,False,2,0.027,0.211,0.22,0.213,0.16774999999999998
s051,False,Euclidian,False,2,0.038,0.194,0.201,0.178,0.15275
s051,False,Euclidian,False,2,0.046,0.248,0.263,0.242,0.19974999999999998
s051,False,Euclidian,True,2,0.034,0.143,0.154,0.157,0.122
s051,False,Euclidian,True,2,0.045,0.171,0.142,0.151,0.12725
s051,False,Euclidian,False,2,0.031,0.219,0.204,0.206,0.16499999999999998
s051,False,Euclidian,False,2,0.021,0.274,0.265,0.267,0.20675000000000002
s051,False,Euclidian,False,2,0.021,0.213,0.208,0.218,0.16499999999999998
s051,False,Euclidian,False,2,0.027,0.209,0.196,0.207,0.15975
s051,False,Euclidian,True,2,0.04,0.151,0.175,0.186,0.138
s051,False,Euclidian,True,2,0.037,0.161,0.186,0.185,0.14225
