Login,IsLegalUser,AuthenticationMethod,IsAuthenticated,N,H_Score,DU_Score,UU_Score,DD_Score,TotalAuthenticationScore
s057,False,NormalizedManhattan,True,3,0.048,0.135,0.093,0.086,0.0905
s057,False,NormalizedManhattan,True,3,0.061,0.23,0.136,0.13,0.13925
s057,False,NormalizedManhattan,True,3,0.038,0.177,0.143,0.138,0.124
s057,False,NormalizedManhattan,True,3,0.041,0.124,0.058,0.046,0.06725
s057,False,NormalizedManhattan,True,3,0.072,0.193,0.122,0.112,0.12475
s057,False,NormalizedManhattan,True,3,0.037,0.182,0.092,0.091,0.1005
s057,False,NormalizedManhattan,True,3,0.047,0.139,0.073,0.08,0.08475
s057,False,NormalizedManhattan,True,3,0.051,0.152,0.126,0.123,0.11299999999999999
s057,False,NormalizedManhattan,True,3,0.054,0.059,0.049,0.048,0.05249999999999999
s057,False,NormalizedManhattan,True,3,0.046,0.101,0.072,0.073,0.07300000000000001
s057,False,NormalizedManhattan,True,3,0.04,0.208,0.058,0.055,0.09025
s057,False,NormalizedManhattan,True,3,0.063,0.129,0.075,0.066,0.08325
s057,False,NormalizedManhattan,True,3,0.065,0.141,0.094,0.084,0.096
s057,False,NormalizedManhattan,True,3,0.083,0.208,0.086,0.084,0.11525
s057,False,NormalizedManhattan,True,3,0.03,0.154,0.108,0.105,0.09924999999999999
s057,False,NormalizedManhattan,True,3,0.057,0.109,0.077,0.074,0.07925
s057,False,NormalizedManhattan,True,3,0.045,0.183,0.089,0.087,0.10099999999999998
s057,False,NormalizedManhattan,True,3,0.065,0.126,0.071,0.06,0.0805
s057,False,NormalizedManhattan,True,3,0.048,0.127,0.097,0.096,0.092
s057,False,NormalizedManhattan,True,3,0.052,0.157,0.099,0.084,0.098
s057,False,NormalizedManhattan,True,3,0.054,0.127,0.075,0.058,0.0785
s057,False,NormalizedManhattan,True,3,0.057,0.069,0.044,0.041,0.05275
s057,False,NormalizedManhattan,True,3,0.05,0.09,0.077,0.068,0.07125000000000001
s057,False,NormalizedManhattan,True,3,0.041,0.173,0.14,0.138,0.123
s057,False,NormalizedManhattan,True,3,0.065,0.171,0.079,0.069,0.096
s057,False,NormalizedManhattan,True,3,0.05,0.162,0.122,0.115,0.11225
s057,True,NormalizedManhattan,True,3,0.058,0.212,0.108,0.093,0.11775
s057,True,NormalizedManhattan,True,3,0.029,0.219,0.116,0.108,0.118
s057,True,NormalizedManhattan,True,3,0.027,0.125,0.049,0.055,0.064
s057,True,NormalizedManhattan,True,3,0.045,0.28,0.084,0.083,0.12300000000000001
s057,True,NormalizedManhattan,True,3,0.036,0.232,0.125,0.115,0.127
s057,True,NormalizedManhattan,True,3,0.033,0.192,0.149,0.155,0.13225
s057,True,NormalizedManhattan,True,3,0.05,0.217,0.091,0.112,0.1175
s057,True,NormalizedManhattan,True,3,0.052,0.176,0.085,0.091,0.101
s056,True,NormalizedManhattan,True,3,0.032,0.134,0.109,0.088,0.09075
s056,True,NormalizedManhattan,True,3,0.024,0.124,0.09,0.085,0.08075
s056,True,NormalizedManhattan,True,3,0.029,0.137,0.081,0.074,0.08025
s056,True,NormalizedManhattan,True,3,0.036,0.212,0.131,0.129,0.127
s056,True,NormalizedManhattan,True,3,0.018,0.118,0.1,0.09,0.08149999999999999
s056,True,NormalizedManhattan,True,3,0.031,0.176,0.122,0.125,0.11349999999999999
s056,True,NormalizedManhattan,True,3,0.033,0.114,0.071,0.074,0.07300000000000001
s056,True,NormalizedManhattan,True,3,0.02,0.129,0.106,0.092,0.08675
s056,True,NormalizedManhattan,True,3,0.017,0.11,0.093,0.088,0.077
s056,True,NormalizedManhattan,True,3,0.025,0.116,0.099,0.111,0.08775000000000001
s056,True,NormalizedManhattan,True,3,0.026,0.152,0.127,0.124,0.10725
s056,True,NormalizedManhattan,True,3,0.043,0.143,0.133,0.129,0.112
s056,True,NormalizedManhattan,True,3,0.038,0.112,0.091,0.076,0.07925
s056,True,NormalizedManhattan,True,3,0.076,0.115,0.131,0.101,0.10575000000000001
s056,True,NormalizedManhattan,True,3,0.028,0.135,0.099,0.105,0.09175
s056,True,NormalizedManhattan,True,3,0.039,0.145,0.111,0.088,0.09575
s056,True,NormalizedManhattan,True,3,0.03,0.108,0.06,0.058,0.064
s056,True,NormalizedManhattan,True,3,0.04,0.106,0.106,0.092,0.086
s056,True,NormalizedManhattan,True,3,0.024,0.109,0.111,0.104,0.087
s056,True,NormalizedManhattan,True,3,0.025,0.129,0.103,0.085,0.0855
s056,True,NormalizedManhattan,True,3,0.065,0.174,0.165,0.146,0.1375
s056,True,NormalizedManhattan,True,3,0.023,0.124,0.084,0.088,0.07974999999999999
s056,True,NormalizedManhattan,True,3,0.054,0.158,0.111,0.095,0.10450000000000001
s056,True,NormalizedManhattan,True,3,0.029,0.123,0.117,0.111,0.095
s056,True,NormalizedManhattan,True,3,0.038,0.11,0.092,0.078,0.0795
s056,True,NormalizedManhattan,True,3,0.039,0.141,0.105,0.086,0.09275
s056,True,NormalizedManhattan,True,3,0.026,0.13,0.084,0.073,0.07825
s056,True,NormalizedManhattan,True,3,0.034,0.159,0.111,0.1,0.101
s056,True,NormalizedManhattan,True,3,0.021,0.149,0.091,0.074,0.08375
s056,True,NormalizedManhattan,True,3,0.041,0.144,0.122,0.1,0.10175000000000001
s056,True,NormalizedManhattan,True,3,0.033,0.135,0.11,0.082,0.09000000000000001
s056,True,NormalizedManhattan,True,3,0.023,0.079,0.075,0.077,0.0635
s056,True,NormalizedManhattan,True,3,0.053,0.161,0.094,0.079,0.09675
s056,True,NormalizedManhattan,True,3,0.04,0.168,0.102,0.079,0.09725
s056,True,NormalizedManhattan,True,3,0.032,0.123,0.082,0.077,0.0785
s056,True,NormalizedManhattan,True,3,0.021,0.132,0.093,0.081,0.08175
s056,True,NormalizedManhattan,True,3,0.039,0.153,0.117,0.106,0.10375
s056,True,NormalizedManhattan,True,3,0.064,0.164,0.157,0.129,0.1285
s056,True,NormalizedManhattan,True,3,0.028,0.115,0.106,0.087,0.08399999999999999
s056,True,NormalizedManhattan,True,3,0.035,0.096,0.108,0.087,0.08149999999999999
s056,True,NormalizedManhattan,True,3,0.03,0.218,0.157,0.156,0.14025
s056,True,NormalizedManhattan,True,3,0.05,0.111,0.105,0.09,0.089
s056,True,NormalizedManhattan,True,3,0.044,0.118,0.112,0.099,0.09325
s056,True,NormalizedManhattan,True,3,0.03,0.115,0.109,0.1,0.0885
s056,True,NormalizedManhattan,True,3,0.04,0.117,0.097,0.091,0.08625
s056,True,NormalizedManhattan,True,3,0.046,0.16,0.101,0.094,0.10025
s056,True,NormalizedManhattan,True,3,0.039,0.097,0.095,0.081,0.078
s056,True,NormalizedManhattan,True,3,0.04,0.101,0.085,0.077,0.07575000000000001
s056,True,NormalizedManhattan,True,3,0.051,0.147,0.116,0.107,0.10525
s056,True,NormalizedManhattan,True,3,0.032,0.11,0.098,0.085,0.08125
s056,True,NormalizedManhattan,True,3,0.027,0.113,0.093,0.096,0.08225
s056,True,NormalizedManhattan,True,3,0.034,0.128,0.094,0.082,0.0845
s056,True,NormalizedManhattan,True,3,0.056,0.152,0.118,0.095,0.10524999999999998
s056,True,NormalizedManhattan,True,3,0.037,0.131,0.119,0.099,0.0965
s056,True,NormalizedManhattan,True,3,0.022,0.11,0.103,0.09,0.08124999999999999
s056,True,NormalizedManhattan,True,3,0.04,0.226,0.155,0.157,0.14450000000000002
s056,True,NormalizedManhattan,True,3,0.022,0.167,0.074,0.078,0.08525
s056,True,NormalizedManhattan,True,3,0.031,0.146,0.111,0.094,0.0955
s056,True,NormalizedManhattan,True,3,0.045,0.119,0.095,0.073,0.083
s056,True,NormalizedManhattan,True,3,0.021,0.126,0.087,0.068,0.0755
s056,True,NormalizedManhattan,True,3,0.048,0.101,0.109,0.096,0.0885
s056,True,NormalizedManhattan,True,3,0.016,0.132,0.102,0.093,0.08574999999999999
s056,True,NormalizedManhattan,True,3,0.023,0.186,0.145,0.142,0.124
s056,True,NormalizedManhattan,True,3,0.02,0.091,0.095,0.079,0.07125000000000001
s055,True,NormalizedManhattan,True,3,0.041,0.235,0.141,0.121,0.13449999999999998
s055,True,NormalizedManhattan,True,3,0.03,0.168,0.109,0.116,0.10575
s055,True,NormalizedManhattan,True,3,0.05,0.245,0.13,0.106,0.13275
s055,True,NormalizedManhattan,True,3,0.044,0.212,0.125,0.117,0.1245
s055,True,NormalizedManhattan,True,3,0.056,0.236,0.124,0.092,0.127
s055,True,NormalizedManhattan,True,3,0.046,0.246,0.136,0.114,0.1355
s055,True,NormalizedManhattan,True,3,0.057,0.221,0.139,0.115,0.133
s055,True,NormalizedManhattan,True,3,0.043,0.169,0.123,0.106,0.11025
s055,True,NormalizedManhattan,True,3,0.06,0.215,0.127,0.102,0.126
s055,True,NormalizedManhattan,True,3,0.054,0.201,0.124,0.102,0.12025
s055,True,NormalizedManhattan,True,3,0.056,0.225,0.122,0.108,0.12775
s055,True,NormalizedManhattan,True,3,0.056,0.203,0.12,0.097,0.119
s055,True,NormalizedManhattan,True,3,0.053,0.265,0.14,0.111,0.14225000000000002
s055,True,NormalizedManhattan,True,3,0.052,0.226,0.142,0.124,0.136
s055,True,NormalizedManhattan,True,3,0.045,0.255,0.118,0.106,0.131
s055,True,NormalizedManhattan,True,3,0.043,0.245,0.125,0.113,0.1315
s055,True,NormalizedManhattan,True,3,0.036,0.307,0.136,0.102,0.14525
s055,True,NormalizedManhattan,True,3,0.048,0.182,0.105,0.085,0.105
s055,True,NormalizedManhattan,True,3,0.044,0.299,0.126,0.09,0.13974999999999999
s055,True,NormalizedManhattan,True,3,0.027,0.286,0.136,0.099,0.137
s055,True,NormalizedManhattan,True,3,0.057,0.187,0.122,0.103,0.11725
s055,True,NormalizedManhattan,True,3,0.041,0.293,0.12,0.097,0.13774999999999998
s055,True,NormalizedManhattan,True,3,0.058,0.306,0.131,0.094,0.14725
s055,True,NormalizedManhattan,True,3,0.046,0.3,0.118,0.102,0.1415
s055,True,NormalizedManhattan,False,3,0.047,0.31,0.136,0.11,0.15075
s055,True,NormalizedManhattan,True,3,0.051,0.283,0.131,0.108,0.14325
s055,True,NormalizedManhattan,True,3,0.056,0.27,0.123,0.094,0.13575
s055,True,NormalizedManhattan,True,3,0.041,0.208,0.123,0.095,0.11674999999999999
s055,True,NormalizedManhattan,True,3,0.056,0.187,0.122,0.091,0.11399999999999999
s055,True,NormalizedManhattan,True,3,0.055,0.264,0.131,0.103,0.13825
s055,True,NormalizedManhattan,True,3,0.054,0.25,0.133,0.106,0.13575
s055,True,NormalizedManhattan,True,3,0.039,0.163,0.113,0.099,0.10350000000000001
s055,True,NormalizedManhattan,True,3,0.051,0.299,0.128,0.111,0.14725
s055,True,NormalizedManhattan,True,3,0.056,0.289,0.137,0.109,0.14775
s055,True,NormalizedManhattan,True,3,0.065,0.291,0.125,0.094,0.14375
s055,True,NormalizedManhattan,True,3,0.052,0.268,0.138,0.117,0.14375000000000002
s055,True,NormalizedManhattan,True,3,0.055,0.216,0.125,0.098,0.1235
s055,True,NormalizedManhattan,True,3,0.051,0.303,0.126,0.096,0.144
s055,True,NormalizedManhattan,True,3,0.04,0.125,0.096,0.073,0.0835
s055,True,NormalizedManhattan,True,3,0.039,0.131,0.079,0.07,0.07975
s055,True,NormalizedManhattan,True,3,0.039,0.266,0.131,0.11,0.1365
s055,True,NormalizedManhattan,True,3,0.049,0.203,0.121,0.105,0.1195
s055,True,NormalizedManhattan,True,3,0.045,0.287,0.132,0.12,0.146
s055,True,NormalizedManhattan,True,3,0.049,0.27,0.134,0.114,0.14175000000000001
s055,True,NormalizedManhattan,True,3,0.046,0.206,0.128,0.111,0.12275
s055,True,NormalizedManhattan,True,3,0.033,0.173,0.098,0.082,0.0965
s055,True,NormalizedManhattan,True,3,0.054,0.237,0.123,0.087,0.12525
s055,True,NormalizedManhattan,True,3,0.04,0.202,0.103,0.099,0.11100000000000002
s055,True,NormalizedManhattan,True,3,0.035,0.236,0.126,0.101,0.1245
s055,True,NormalizedManhattan,True,3,0.034,0.144,0.091,0.084,0.08825000000000001
s055,True,NormalizedManhattan,True,3,0.044,0.199,0.125,0.117,0.12125
s055,True,NormalizedManhattan,True,3,0.042,0.158,0.119,0.113,0.108
s055,True,NormalizedManhattan,True,3,0.032,0.112,0.092,0.088,0.081
s055,True,NormalizedManhattan,True,3,0.045,0.145,0.123,0.115,0.107
s055,True,NormalizedManhattan,True,3,0.033,0.178,0.117,0.113,0.11025
s055,True,NormalizedManhattan,True,3,0.042,0.175,0.117,0.106,0.11
s055,True,NormalizedManhattan,True,3,0.049,0.17,0.119,0.114,0.113
s055,True,NormalizedManhattan,True,3,0.04,0.164,0.109,0.096,0.10225000000000001
s055,True,NormalizedManhattan,True,3,0.033,0.174,0.107,0.094,0.10200000000000001
s055,True,NormalizedManhattan,True,3,0.048,0.137,0.099,0.093,0.09425
s055,True,NormalizedManhattan,True,3,0.028,0.17,0.107,0.092,0.09925
s055,True,NormalizedManhattan,True,3,0.032,0.15,0.099,0.091,0.093
s055,True,NormalizedManhattan,True,3,0.04,0.113,0.095,0.076,0.081
s055,True,NormalizedManhattan,True,3,0.023,0.218,0.101,0.085,0.10675
s054,True,NormalizedManhattan,True,3,0.05,0.09,0.034,0.052,0.0565
s054,True,NormalizedManhattan,True,3,0.044,0.094,0.029,0.049,0.054000000000000006
s054,True,NormalizedManhattan,True,3,0.047,0.094,0.034,0.045,0.05500000000000001
s054,True,NormalizedManhattan,True,3,0.035,0.089,0.041,0.05,0.053750000000000006
s054,True,NormalizedManhattan,True,3,0.045,0.094,0.044,0.047,0.057499999999999996
s054,True,NormalizedManhattan,True,3,0.026,0.121,0.066,0.075,0.072
s054,True,NormalizedManhattan,True,3,0.037,0.098,0.03,0.044,0.052250000000000005
s054,True,NormalizedManhattan,True,3,0.026,0.155,0.106,0.11,0.09924999999999999
s054,True,NormalizedManhattan,True,3,0.048,0.077,0.028,0.045,0.0495
s054,True,NormalizedManhattan,True,3,0.023,0.09,0.044,0.051,0.05199999999999999
s054,True,NormalizedManhattan,True,3,0.038,0.081,0.052,0.066,0.05925
s054,True,NormalizedManhattan,True,3,0.045,0.096,0.042,0.051,0.0585
s054,True,NormalizedManhattan,True,3,0.022,0.104,0.055,0.063,0.061
s054,True,NormalizedManhattan,True,3,0.033,0.109,0.058,0.06,0.065
s054,True,NormalizedManhattan,True,3,0.055,0.14,0.058,0.083,0.084
s054,True,NormalizedManhattan,True,3,0.037,0.092,0.031,0.046,0.051500000000000004
s054,True,NormalizedManhattan,True,3,0.035,0.125,0.043,0.054,0.06425
s054,True,NormalizedManhattan,True,3,0.058,0.153,0.06,0.082,0.08825000000000001
s054,True,NormalizedManhattan,True,3,0.04,0.137,0.043,0.051,0.06775
s054,True,NormalizedManhattan,True,3,0.032,0.172,0.131,0.13,0.11624999999999999
s054,True,NormalizedManhattan,True,3,0.055,0.161,0.039,0.054,0.07725
s054,True,NormalizedManhattan,True,3,0.06,0.127,0.034,0.054,0.06875
s054,True,NormalizedManhattan,True,3,0.042,0.13,0.043,0.062,0.06925
s054,True,NormalizedManhattan,True,3,0.044,0.129,0.051,0.066,0.0725
s054,True,NormalizedManhattan,True,3,0.032,0.155,0.041,0.047,0.06875
s054,True,NormalizedManhattan,True,3,0.046,0.134,0.04,0.045,0.06625
s054,True,NormalizedManhattan,True,3,0.051,0.152,0.073,0.073,0.08725
s054,True,NormalizedManhattan,True,3,0.028,0.179,0.124,0.129,0.11499999999999999
s054,True,NormalizedManhattan,True,3,0.046,0.138,0.028,0.046,0.0645
s054,True,NormalizedManhattan,True,3,0.05,0.112,0.057,0.07,0.07225000000000001
s054,True,NormalizedManhattan,True,3,0.038,0.139,0.044,0.057,0.0695
s054,True,NormalizedManhattan,True,3,0.055,0.209,0.125,0.146,0.13375
s054,True,NormalizedManhattan,True,3,0.058,0.114,0.035,0.043,0.0625
s054,True,NormalizedManhattan,True,3,0.05,0.116,0.045,0.057,0.067
s054,True,NormalizedManhattan,True,3,0.037,0.159,0.107,0.118,0.10525
s054,True,NormalizedManhattan,True,3,0.037,0.136,0.064,0.078,0.07875
s054,True,NormalizedManhattan,True,3,0.043,0.174,0.075,0.097,0.09725
s054,True,NormalizedManhattan,True,3,0.043,0.118,0.036,0.053,0.06249999999999999
s054,True,NormalizedManhattan,True,3,0.033,0.117,0.045,0.058,0.06325
s054,True,NormalizedManhattan,True,3,0.046,0.123,0.041,0.063,0.06825
s054,True,NormalizedManhattan,True,3,0.057,0.144,0.058,0.081,0.085
s054,True,NormalizedManhattan,True,3,0.032,0.132,0.068,0.084,0.079
s054,True,NormalizedManhattan,True,3,0.036,0.126,0.041,0.049,0.063
s054,True,NormalizedManhattan,True,3,0.048,0.117,0.035,0.04,0.060000000000000005
s054,True,NormalizedManhattan,True,3,0.06,0.182,0.084,0.086,0.10300000000000001
s054,True,NormalizedManhattan,True,3,0.046,0.128,0.039,0.061,0.0685
s054,True,NormalizedManhattan,True,3,0.049,0.152,0.068,0.084,0.08825000000000001
s054,True,NormalizedManhattan,True,3,0.046,0.139,0.046,0.059,0.0725
s054,True,NormalizedManhattan,True,3,0.028,0.114,0.064,0.056,0.0655
s054,True,NormalizedManhattan,True,3,0.037,0.14,0.079,0.081,0.08425
s054,True,NormalizedManhattan,True,3,0.026,0.106,0.042,0.042,0.054000000000000006
s054,True,NormalizedManhattan,True,3,0.026,0.12,0.072,0.078,0.074
s054,True,NormalizedManhattan,True,3,0.045,0.137,0.04,0.053,0.06875
s054,True,NormalizedManhattan,True,3,0.041,0.138,0.048,0.065,0.07300000000000001
s054,True,NormalizedManhattan,False,3,0.026,0.309,0.251,0.257,0.21075000000000002
s054,True,NormalizedManhattan,True,3,0.028,0.129,0.102,0.103,0.0905
s054,True,NormalizedManhattan,True,3,0.043,0.071,0.04,0.05,0.051000000000000004
s054,True,NormalizedManhattan,True,3,0.028,0.101,0.051,0.067,0.06175
s054,True,NormalizedManhattan,True,3,0.021,0.1,0.041,0.046,0.052000000000000005
s054,True,NormalizedManhattan,True,3,0.022,0.118,0.086,0.084,0.0775
s054,True,NormalizedManhattan,True,3,0.026,0.115,0.068,0.07,0.06975
s054,True,NormalizedManhattan,True,3,0.022,0.098,0.047,0.049,0.05399999999999999
s054,True,NormalizedManhattan,True,3,0.035,0.097,0.08,0.078,0.07250000000000001
s054,True,NormalizedManhattan,True,3,0.028,0.102,0.059,0.066,0.06375
s053,True,NormalizedManhattan,True,3,0.012,0.105,0.078,0.079,0.0685
s053,True,NormalizedManhattan,True,3,0.038,0.05,0.037,0.057,0.0455
s053,True,NormalizedManhattan,True,3,0.03,0.085,0.07,0.062,0.06175
s053,True,NormalizedManhattan,True,3,0.023,0.072,0.095,0.086,0.069
s053,True,NormalizedManhattan,True,3,0.016,0.086,0.079,0.077,0.0645
s053,True,NormalizedManhattan,True,3,0.03,0.053,0.057,0.054,0.048499999999999995
s053,True,NormalizedManhattan,True,3,0.023,0.105,0.08,0.081,0.07225000000000001
s053,True,NormalizedManhattan,True,3,0.021,0.092,0.082,0.087,0.07050000000000001
s053,True,NormalizedManhattan,True,3,0.017,0.081,0.068,0.07,0.059000000000000004
s053,True,NormalizedManhattan,True,3,0.016,0.084,0.074,0.08,0.0635
s053,True,NormalizedManhattan,True,3,0.021,0.062,0.077,0.086,0.0615
s053,True,NormalizedManhattan,True,3,0.026,0.064,0.047,0.055,0.048
s053,True,NormalizedManhattan,True,3,0.027,0.129,0.09,0.092,0.08449999999999999
s053,True,NormalizedManhattan,True,3,0.021,0.111,0.101,0.1,0.08325
s053,True,NormalizedManhattan,True,3,0.016,0.072,0.063,0.061,0.053
s053,True,NormalizedManhattan,True,3,0.02,0.145,0.096,0.1,0.09025
s053,True,NormalizedManhattan,True,3,0.025,0.092,0.071,0.064,0.063
s053,True,NormalizedManhattan,True,3,0.019,0.133,0.098,0.107,0.08925
s053,True,NormalizedManhattan,True,3,0.037,0.08,0.07,0.062,0.06225
s053,True,NormalizedManhattan,True,3,0.043,0.096,0.076,0.069,0.07100000000000001
s053,True,NormalizedManhattan,True,3,0.017,0.117,0.095,0.095,0.081
s053,True,NormalizedManhattan,True,3,0.018,0.1,0.075,0.078,0.06775
s053,True,NormalizedManhattan,True,3,0.026,0.106,0.083,0.083,0.07450000000000001
s053,True,NormalizedManhattan,True,3,0.032,0.101,0.093,0.099,0.08125
s053,True,NormalizedManhattan,True,3,0.03,0.081,0.108,0.103,0.0805
s053,True,NormalizedManhattan,True,3,0.028,0.095,0.106,0.101,0.08249999999999999
s053,True,NormalizedManhattan,True,3,0.019,0.111,0.091,0.088,0.07725
s053,True,NormalizedManhattan,True,3,0.033,0.051,0.077,0.058,0.05474999999999999
s053,True,NormalizedManhattan,True,3,0.014,0.118,0.069,0.063,0.066
s053,True,NormalizedManhattan,True,3,0.023,0.1,0.069,0.055,0.06175
s053,True,NormalizedManhattan,True,3,0.03,0.079,0.067,0.059,0.05875
s053,True,NormalizedManhattan,True,3,0.02,0.109,0.087,0.087,0.07575
s053,True,NormalizedManhattan,True,3,0.05,0.107,0.105,0.093,0.08875
s053,True,NormalizedManhattan,True,3,0.017,0.081,0.067,0.066,0.05775
s053,True,NormalizedManhattan,True,3,0.027,0.09,0.094,0.086,0.07425
s053,True,NormalizedManhattan,True,3,0.036,0.076,0.095,0.09,0.07425
s053,True,NormalizedManhattan,True,3,0.021,0.101,0.087,0.077,0.07150000000000001
s053,True,NormalizedManhattan,True,3,0.058,0.042,0.039,0.043,0.0455
s053,True,NormalizedManhattan,True,3,0.029,0.072,0.042,0.052,0.048749999999999995
s053,True,NormalizedManhattan,True,3,0.031,0.112,0.093,0.102,0.0845
s053,True,NormalizedManhattan,True,3,0.045,0.129,0.105,0.11,0.09724999999999999
s053,True,NormalizedManhattan,True,3,0.034,0.093,0.082,0.079,0.07200000000000001
s053,True,NormalizedManhattan,True,3,0.012,0.123,0.093,0.093,0.08025
s053,True,NormalizedManhattan,True,3,0.018,0.09,0.056,0.064,0.057
s053,True,NormalizedManhattan,True,3,0.019,0.138,0.093,0.09,0.08499999999999999
s053,True,NormalizedManhattan,True,3,0.017,0.18,0.141,0.145,0.12075
s053,True,NormalizedManhattan,True,3,0.026,0.129,0.107,0.107,0.09225
s053,True,NormalizedManhattan,True,3,0.011,0.089,0.07,0.077,0.06175
s053,True,NormalizedManhattan,True,3,0.013,0.085,0.073,0.075,0.0615
s053,True,NormalizedManhattan,True,3,0.019,0.084,0.074,0.071,0.062
s053,True,NormalizedManhattan,True,3,0.007,0.068,0.077,0.072,0.05600000000000001
s053,True,NormalizedManhattan,True,3,0.059,0.064,0.051,0.053,0.056749999999999995
s053,True,NormalizedManhattan,True,3,0.022,0.069,0.052,0.059,0.050499999999999996
s053,True,NormalizedManhattan,True,3,0.022,0.055,0.075,0.073,0.056249999999999994
s053,True,NormalizedManhattan,True,3,0.021,0.091,0.048,0.053,0.05325
s053,True,NormalizedManhattan,True,3,0.017,0.108,0.098,0.1,0.08075
s053,True,NormalizedManhattan,True,3,0.022,0.068,0.062,0.071,0.055749999999999994
s053,True,NormalizedManhattan,True,3,0.008,0.076,0.067,0.062,0.05325
s053,True,NormalizedManhattan,True,3,0.014,0.087,0.05,0.055,0.0515
s053,True,NormalizedManhattan,True,3,0.023,0.117,0.078,0.089,0.07675000000000001
s053,True,NormalizedManhattan,True,3,0.023,0.069,0.056,0.054,0.050499999999999996
s053,True,NormalizedManhattan,True,3,0.026,0.103,0.091,0.086,0.0765
s053,True,NormalizedManhattan,True,3,0.037,0.093,0.085,0.082,0.07425000000000001
s053,True,NormalizedManhattan,True,3,0.036,0.077,0.069,0.07,0.063
s052,True,NormalizedManhattan,True,3,0.012,0.089,0.048,0.051,0.049999999999999996
s052,True,NormalizedManhattan,True,3,0.015,0.182,0.139,0.144,0.12
s052,True,NormalizedManhattan,True,3,0.022,0.148,0.109,0.112,0.09774999999999999
s052,True,NormalizedManhattan,True,3,0.019,0.139,0.091,0.105,0.0885
s052,True,NormalizedManhattan,True,3,0.027,0.156,0.111,0.109,0.10074999999999999
s052,True,NormalizedManhattan,True,3,0.02,0.078,0.057,0.056,0.05275
s052,True,NormalizedManhattan,True,3,0.037,0.111,0.089,0.088,0.08124999999999999
s052,True,NormalizedManhattan,True,3,0.026,0.161,0.124,0.127,0.1095
s052,True,NormalizedManhattan,True,3,0.019,0.144,0.103,0.097,0.09075
s052,True,NormalizedManhattan,True,3,0.019,0.142,0.108,0.103,0.09299999999999999
s052,True,NormalizedManhattan,True,3,0.018,0.118,0.083,0.078,0.07425
s052,True,NormalizedManhattan,True,3,0.033,0.125,0.079,0.08,0.07925
s052,True,NormalizedManhattan,True,3,0.033,0.113,0.071,0.075,0.07300000000000001
s052,True,NormalizedManhattan,True,3,0.042,0.125,0.081,0.085,0.08325
s052,True,NormalizedManhattan,True,3,0.027,0.079,0.052,0.054,0.053
s052,True,NormalizedManhattan,True,3,0.029,0.127,0.1,0.104,0.09
s052,True,NormalizedManhattan,True,3,0.043,0.078,0.048,0.042,0.05275
s052,True,NormalizedManhattan,True,3,0.042,0.062,0.054,0.05,0.052000000000000005
