Login,IsLegalUser,AuthenticationMethod,IsAuthenticated,N,H_Score,DU_Score,UU_Score,DD_Score,TotalAuthenticationScore
s057,True,NormalizedEuclidian,True,1,0.061,0.145,0,0,0.103
s057,True,NormalizedEuclidian,True,1,0.062,0.142,0,0,0.102
s057,True,NormalizedEuclidian,True,1,0.049,0.219,0,0,0.134
s057,True,NormalizedEuclidian,True,1,0.068,0.206,0,0,0.137
s057,True,NormalizedEuclidian,True,1,0.067,0.151,0,0,0.109
s057,True,NormalizedEuclidian,True,1,0.065,0.226,0,0,0.14550000000000002
s057,True,NormalizedEuclidian,True,1,0.031,0.163,0,0,0.097
s057,True,NormalizedEuclidian,True,1,0.067,0.198,0,0,0.1325
s057,True,NormalizedEuclidian,True,1,0.053,0.144,0,0,0.09849999999999999
s057,True,NormalizedEuclidian,True,1,0.041,0.141,0,0,0.091
s057,True,NormalizedEuclidian,True,1,0.042,0.166,0,0,0.10400000000000001
s057,True,NormalizedEuclidian,True,1,0.053,0.163,0,0,0.108
s057,True,NormalizedEuclidian,True,1,0.044,0.118,0,0,0.08099999999999999
s057,True,NormalizedEuclidian,True,1,0.072,0.09,0,0,0.08099999999999999
s057,True,NormalizedEuclidian,True,1,0.063,0.153,0,0,0.108
s057,True,NormalizedEuclidian,True,1,0.037,0.117,0,0,0.077
s056,True,NormalizedEuclidian,True,1,0.065,0.153,0,0,0.109
s056,True,NormalizedEuclidian,True,1,0.052,0.224,0,0,0.138
s056,True,NormalizedEuclidian,True,1,0.069,0.122,0,0,0.0955
s056,True,NormalizedEuclidian,True,1,0.045,0.181,0,0,0.11299999999999999
s056,True,NormalizedEuclidian,True,1,0.05,0.186,0,0,0.118
s056,True,NormalizedEuclidian,True,1,0.055,0.182,0,0,0.1185
s056,True,NormalizedEuclidian,True,1,0.048,0.182,0,0,0.11499999999999999
s056,True,NormalizedEuclidian,True,1,0.058,0.165,0,0,0.1115
s056,True,NormalizedEuclidian,True,1,0.062,0.221,0,0,0.14150000000000001
s056,True,NormalizedEuclidian,True,1,0.052,0.211,0,0,0.1315
s056,True,NormalizedEuclidian,True,1,0.065,0.136,0,0,0.1005
s056,True,NormalizedEuclidian,True,1,0.052,0.226,0,0,0.139
s056,True,NormalizedEuclidian,True,1,0.043,0.176,0,0,0.10949999999999999
s056,True,NormalizedEuclidian,True,1,0.05,0.221,0,0,0.1355
s056,True,NormalizedEuclidian,True,1,0.061,0.144,0,0,0.1025
s056,True,NormalizedEuclidian,True,1,0.053,0.208,0,0,0.1305
s056,True,NormalizedEuclidian,True,1,0.061,0.22,0,0,0.1405
s056,True,NormalizedEuclidian,True,1,0.05,0.163,0,0,0.10650000000000001
s056,True,NormalizedEuclidian,True,1,0.069,0.155,0,0,0.112
s056,True,NormalizedEuclidian,True,1,0.059,0.238,0,0,0.1485
s056,True,NormalizedEuclidian,True,1,0.044,0.198,0,0,0.121
s056,True,NormalizedEuclidian,True,1,0.059,0.147,0,0,0.103
s056,True,NormalizedEuclidian,True,1,0.041,0.18,0,0,0.1105
s056,True,NormalizedEuclidian,True,1,0.093,0.198,0,0,0.14550000000000002
s056,True,NormalizedEuclidian,True,1,0.062,0.168,0,0,0.115
s056,True,NormalizedEuclidian,True,1,0.048,0.212,0,0,0.13
s056,True,NormalizedEuclidian,True,1,0.05,0.141,0,0,0.0955
s056,True,NormalizedEuclidian,True,1,0.079,0.147,0,0,0.11299999999999999
s056,True,NormalizedEuclidian,True,1,0.056,0.151,0,0,0.1035
s056,True,NormalizedEuclidian,True,1,0.038,0.228,0,0,0.133
s056,True,NormalizedEuclidian,True,1,0.042,0.177,0,0,0.1095
s056,True,NormalizedEuclidian,True,1,0.054,0.166,0,0,0.11
s056,True,NormalizedEuclidian,True,1,0.06,0.158,0,0,0.109
s056,True,NormalizedEuclidian,True,1,0.077,0.173,0,0,0.125
s056,True,NormalizedEuclidian,True,1,0.052,0.181,0,0,0.11649999999999999
s056,True,NormalizedEuclidian,True,1,0.077,0.183,0,0,0.13
s056,True,NormalizedEuclidian,True,1,0.05,0.197,0,0,0.1235
s056,True,NormalizedEuclidian,True,1,0.051,0.113,0,0,0.082
s056,True,NormalizedEuclidian,True,1,0.062,0.142,0,0,0.102
s056,True,NormalizedEuclidian,True,1,0.056,0.153,0,0,0.1045
s056,True,NormalizedEuclidian,True,1,0.043,0.152,0,0,0.0975
s056,True,NormalizedEuclidian,True,1,0.035,0.2,0,0,0.11750000000000001
s056,True,NormalizedEuclidian,True,1,0.061,0.166,0,0,0.1135
s056,True,NormalizedEuclidian,True,1,0.057,0.201,0,0,0.129
s056,True,NormalizedEuclidian,True,1,0.07,0.172,0,0,0.121
s056,True,NormalizedEuclidian,True,1,0.053,0.144,0,0,0.09849999999999999
s056,True,NormalizedEuclidian,True,1,0.054,0.223,0,0,0.1385
s056,True,NormalizedEuclidian,True,1,0.059,0.134,0,0,0.0965
s056,True,NormalizedEuclidian,True,1,0.062,0.136,0,0,0.099
s056,True,NormalizedEuclidian,True,1,0.046,0.174,0,0,0.10999999999999999
s056,True,NormalizedEuclidian,True,1,0.048,0.179,0,0,0.11349999999999999
s056,True,NormalizedEuclidian,True,1,0.07,0.137,0,0,0.10350000000000001
s056,True,NormalizedEuclidian,True,1,0.047,0.138,0,0,0.0925
s056,True,NormalizedEuclidian,True,1,0.05,0.205,0,0,0.1275
s056,True,NormalizedEuclidian,True,1,0.052,0.176,0,0,0.11399999999999999
s056,True,NormalizedEuclidian,True,1,0.049,0.15,0,0,0.0995
s056,True,NormalizedEuclidian,True,1,0.058,0.199,0,0,0.1285
s056,True,NormalizedEuclidian,True,1,0.051,0.12,0,0,0.08549999999999999
s056,True,NormalizedEuclidian,True,1,0.059,0.181,0,0,0.12
s056,True,NormalizedEuclidian,True,1,0.062,0.21,0,0,0.136
s056,True,NormalizedEuclidian,True,1,0.066,0.151,0,0,0.1085
s056,True,NormalizedEuclidian,True,1,0.061,0.162,0,0,0.1115
s056,True,NormalizedEuclidian,True,1,0.072,0.18,0,0,0.126
s056,True,NormalizedEuclidian,True,1,0.067,0.181,0,0,0.124
s054,False,NormalizedEuclidian,True,1,0.068,0.161,0,0,0.1145
s054,False,NormalizedEuclidian,True,1,0.061,0.133,0,0,0.097
s054,False,NormalizedEuclidian,True,1,0.063,0.13,0,0,0.0965
s054,False,NormalizedEuclidian,True,1,0.063,0.233,0,0,0.14800000000000002
s054,False,NormalizedEuclidian,True,1,0.078,0.162,0,0,0.12
s054,False,NormalizedEuclidian,True,1,0.063,0.119,0,0,0.091
s054,False,NormalizedEuclidian,True,1,0.114,0.133,0,0,0.1235
s054,False,NormalizedEuclidian,True,1,0.068,0.188,0,0,0.128
s054,False,NormalizedEuclidian,False,1,0.08,0.288,0,0,0.184
s054,False,NormalizedEuclidian,True,1,0.081,0.164,0,0,0.1225
s054,False,NormalizedEuclidian,True,1,0.063,0.169,0,0,0.116
s054,False,NormalizedEuclidian,True,1,0.081,0.147,0,0,0.11399999999999999
s054,False,NormalizedEuclidian,True,1,0.05,0.11,0,0,0.08
s054,False,NormalizedEuclidian,True,1,0.062,0.163,0,0,0.1125
s054,False,NormalizedEuclidian,True,1,0.076,0.199,0,0,0.1375
s054,False,NormalizedEuclidian,True,1,0.059,0.219,0,0,0.139
s054,False,NormalizedEuclidian,True,1,0.054,0.148,0,0,0.10099999999999999
s054,False,NormalizedEuclidian,True,1,0.059,0.129,0,0,0.094
s054,False,NormalizedEuclidian,True,1,0.08,0.175,0,0,0.1275
s054,False,NormalizedEuclidian,False,1,0.065,0.302,0,0,0.1835
s054,False,NormalizedEuclidian,False,1,0.057,0.249,0,0,0.153
s054,False,NormalizedEuclidian,False,1,0.085,0.243,0,0,0.164
s054,False,NormalizedEuclidian,True,1,0.069,0.177,0,0,0.123
s054,False,NormalizedEuclidian,True,1,0.079,0.157,0,0,0.118
s054,False,NormalizedEuclidian,False,1,0.069,0.233,0,0,0.15100000000000002
s054,False,NormalizedEuclidian,True,1,0.053,0.167,0,0,0.11
s054,False,NormalizedEuclidian,True,1,0.061,0.156,0,0,0.1085
s054,False,NormalizedEuclidian,True,1,0.059,0.139,0,0,0.099
s054,False,NormalizedEuclidian,False,1,0.07,0.243,0,0,0.1565
s054,False,NormalizedEuclidian,False,1,0.082,0.23,0,0,0.156
s054,False,NormalizedEuclidian,True,1,0.041,0.133,0,0,0.08700000000000001
s054,False,NormalizedEuclidian,False,1,0.12,0.215,0,0,0.16749999999999998
s054,False,NormalizedEuclidian,True,1,0.074,0.115,0,0,0.0945
s054,False,NormalizedEuclidian,True,1,0.085,0.202,0,0,0.14350000000000002
s054,False,NormalizedEuclidian,True,1,0.086,0.189,0,0,0.1375
s054,False,NormalizedEuclidian,True,1,0.059,0.162,0,0,0.1105
s054,False,NormalizedEuclidian,False,1,0.082,0.24,0,0,0.161
s054,False,NormalizedEuclidian,True,1,0.066,0.183,0,0,0.1245
s054,False,NormalizedEuclidian,True,1,0.078,0.183,0,0,0.1305
s054,False,NormalizedEuclidian,True,1,0.063,0.21,0,0,0.1365
s054,False,NormalizedEuclidian,False,1,0.047,0.373,0,0,0.21
s054,False,NormalizedEuclidian,True,1,0.058,0.188,0,0,0.123
s054,False,NormalizedEuclidian,True,1,0.054,0.163,0,0,0.1085
s054,False,NormalizedEuclidian,False,1,0.08,0.249,0,0,0.1645
s054,False,NormalizedEuclidian,True,1,0.068,0.193,0,0,0.1305
s054,False,NormalizedEuclidian,True,1,0.067,0.147,0,0,0.107
s054,False,NormalizedEuclidian,True,1,0.094,0.147,0,0,0.1205
s054,False,NormalizedEuclidian,False,1,0.086,0.235,0,0,0.16049999999999998
s054,False,NormalizedEuclidian,True,1,0.073,0.144,0,0,0.10849999999999999
s054,False,NormalizedEuclidian,True,1,0.049,0.199,0,0,0.124
s054,False,NormalizedEuclidian,True,1,0.067,0.12,0,0,0.0935
s054,False,NormalizedEuclidian,True,1,0.07,0.121,0,0,0.0955
s054,False,NormalizedEuclidian,True,1,0.077,0.176,0,0,0.1265
s054,False,NormalizedEuclidian,True,1,0.066,0.173,0,0,0.1195
s054,False,NormalizedEuclidian,True,1,0.059,0.167,0,0,0.113
s054,False,NormalizedEuclidian,False,1,0.075,0.252,0,0,0.1635
s054,False,NormalizedEuclidian,True,1,0.045,0.184,0,0,0.11449999999999999
s054,False,NormalizedEuclidian,False,1,0.095,0.209,0,0,0.152
s054,False,NormalizedEuclidian,False,1,0.079,0.383,0,0,0.231
s054,False,NormalizedEuclidian,True,1,0.074,0.16,0,0,0.11699999999999999
s054,False,NormalizedEuclidian,True,1,0.065,0.231,0,0,0.14800000000000002
s054,False,NormalizedEuclidian,True,1,0.09,0.132,0,0,0.111
s054,False,NormalizedEuclidian,True,1,0.057,0.153,0,0,0.105
s054,False,NormalizedEuclidian,True,1,0.068,0.142,0,0,0.105
s053,False,NormalizedEuclidian,True,1,0.051,0.097,0,0,0.074
s053,False,NormalizedEuclidian,True,1,0.062,0.152,0,0,0.107
s053,False,NormalizedEuclidian,True,1,0.074,0.181,0,0,0.1275
s053,False,NormalizedEuclidian,True,1,0.102,0.11,0,0,0.106
s053,False,NormalizedEuclidian,True,1,0.054,0.14,0,0,0.097
s053,False,NormalizedEuclidian,True,1,0.075,0.189,0,0,0.132
s053,False,NormalizedEuclidian,True,1,0.083,0.148,0,0,0.11549999999999999
s053,False,NormalizedEuclidian,True,1,0.081,0.168,0,0,0.1245
s053,False,NormalizedEuclidian,True,1,0.059,0.145,0,0,0.102
s053,False,NormalizedEuclidian,True,1,0.065,0.111,0,0,0.088
s053,False,NormalizedEuclidian,True,1,0.046,0.218,0,0,0.132
s053,False,NormalizedEuclidian,True,1,0.081,0.139,0,0,0.11000000000000001
s053,False,NormalizedEuclidian,True,1,0.062,0.188,0,0,0.125
s053,False,NormalizedEuclidian,True,1,0.075,0.176,0,0,0.1255
s053,False,NormalizedEuclidian,True,1,0.088,0.206,0,0,0.147
s053,False,NormalizedEuclidian,True,1,0.094,0.196,0,0,0.14500000000000002
s053,False,NormalizedEuclidian,False,1,0.066,0.236,0,0,0.151
s053,False,NormalizedEuclidian,True,1,0.064,0.172,0,0,0.118
s053,False,NormalizedEuclidian,True,1,0.07,0.142,0,0,0.106
s053,False,NormalizedEuclidian,True,1,0.071,0.187,0,0,0.129
s053,False,NormalizedEuclidian,True,1,0.049,0.145,0,0,0.097
s053,False,NormalizedEuclidian,True,1,0.059,0.189,0,0,0.124
s053,False,NormalizedEuclidian,True,1,0.057,0.134,0,0,0.0955
s053,False,NormalizedEuclidian,True,1,0.097,0.152,0,0,0.1245
s053,False,NormalizedEuclidian,True,1,0.071,0.128,0,0,0.0995
s053,False,NormalizedEuclidian,True,1,0.063,0.197,0,0,0.13
s053,False,NormalizedEuclidian,True,1,0.075,0.103,0,0,0.089
s053,False,NormalizedEuclidian,True,1,0.088,0.195,0,0,0.14150000000000001
s053,False,NormalizedEuclidian,True,1,0.07,0.089,0,0,0.0795
s053,False,NormalizedEuclidian,True,1,0.075,0.146,0,0,0.11049999999999999
s053,False,NormalizedEuclidian,True,1,0.077,0.164,0,0,0.1205
s053,False,NormalizedEuclidian,True,1,0.054,0.198,0,0,0.126
s053,False,NormalizedEuclidian,True,1,0.068,0.109,0,0,0.0885
s053,False,NormalizedEuclidian,False,1,0.131,0.182,0,0,0.1565
s053,False,NormalizedEuclidian,True,1,0.062,0.206,0,0,0.134
s053,False,NormalizedEuclidian,False,1,0.089,0.213,0,0,0.151
s053,False,NormalizedEuclidian,True,1,0.095,0.128,0,0,0.1115
s053,False,NormalizedEuclidian,True,1,0.079,0.171,0,0,0.125
s053,False,NormalizedEuclidian,True,1,0.105,0.166,0,0,0.1355
s053,False,NormalizedEuclidian,True,1,0.083,0.172,0,0,0.1275
s053,False,NormalizedEuclidian,True,1,0.077,0.186,0,0,0.1315
s053,False,NormalizedEuclidian,True,1,0.076,0.102,0,0,0.089
s053,False,NormalizedEuclidian,True,1,0.053,0.107,0,0,0.08
s053,False,NormalizedEuclidian,True,1,0.046,0.206,0,0,0.126
s053,False,NormalizedEuclidian,True,1,0.04,0.137,0,0,0.08850000000000001
s053,False,NormalizedEuclidian,True,1,0.093,0.161,0,0,0.127
s053,False,NormalizedEuclidian,True,1,0.083,0.213,0,0,0.148
s053,False,NormalizedEuclidian,True,1,0.062,0.161,0,0,0.1115
s053,False,NormalizedEuclidian,True,1,0.103,0.153,0,0,0.128
s053,False,NormalizedEuclidian,True,1,0.089,0.182,0,0,0.1355
s053,False,NormalizedEuclidian,True,1,0.095,0.172,0,0,0.1335
s053,False,NormalizedEuclidian,True,1,0.061,0.162,0,0,0.1115
s053,False,NormalizedEuclidian,True,1,0.065,0.182,0,0,0.1235
s053,False,NormalizedEuclidian,True,1,0.067,0.095,0,0,0.081
s053,False,NormalizedEuclidian,True,1,0.081,0.095,0,0,0.088
s053,False,NormalizedEuclidian,False,1,0.099,0.212,0,0,0.1555
s053,False,NormalizedEuclidian,False,1,0.094,0.263,0,0,0.1785
s053,False,NormalizedEuclidian,True,1,0.072,0.225,0,0,0.1485
s053,False,NormalizedEuclidian,True,1,0.065,0.094,0,0,0.0795
s053,False,NormalizedEuclidian,True,1,0.066,0.094,0,0,0.08
s053,False,NormalizedEuclidian,True,1,0.072,0.176,0,0,0.124
s053,False,NormalizedEuclidian,True,1,0.061,0.147,0,0,0.104
s053,False,NormalizedEuclidian,True,1,0.079,0.188,0,0,0.1335
s053,False,NormalizedEuclidian,True,1,0.084,0.18,0,0,0.132
s052,False,NormalizedEuclidian,True,1,0.07,0.211,0,0,0.1405
s052,False,NormalizedEuclidian,True,1,0.064,0.206,0,0,0.135
s052,False,NormalizedEuclidian,True,1,0.077,0.212,0,0,0.1445
s052,False,NormalizedEuclidian,True,1,0.063,0.161,0,0,0.112
s052,False,NormalizedEuclidian,False,1,0.084,0.223,0,0,0.1535
s052,False,NormalizedEuclidian,False,1,0.099,0.226,0,0,0.1625
s052,False,NormalizedEuclidian,True,1,0.072,0.16,0,0,0.11599999999999999
s052,False,NormalizedEuclidian,True,1,0.062,0.197,0,0,0.1295
s052,False,NormalizedEuclidian,False,1,0.072,0.23,0,0,0.151
s052,False,NormalizedEuclidian,True,1,0.087,0.204,0,0,0.1455
s052,False,NormalizedEuclidian,True,1,0.081,0.209,0,0,0.145
s052,False,NormalizedEuclidian,True,1,0.076,0.171,0,0,0.1235
s052,False,NormalizedEuclidian,True,1,0.069,0.176,0,0,0.1225
s052,False,NormalizedEuclidian,True,1,0.063,0.229,0,0,0.14600000000000002
s052,False,NormalizedEuclidian,False,1,0.057,0.314,0,0,0.1855
s052,False,NormalizedEuclidian,False,1,0.042,0.274,0,0,0.158
s052,False,NormalizedEuclidian,True,1,0.067,0.169,0,0,0.11800000000000001
s052,False,NormalizedEuclidian,True,1,0.075,0.205,0,0,0.13999999999999999
s052,False,NormalizedEuclidian,True,1,0.067,0.159,0,0,0.113
s052,False,NormalizedEuclidian,True,1,0.066,0.196,0,0,0.131
s052,False,NormalizedEuclidian,True,1,0.063,0.194,0,0,0.1285
s052,False,NormalizedEuclidian,True,1,0.075,0.205,0,0,0.13999999999999999
s052,False,NormalizedEuclidian,False,1,0.061,0.241,0,0,0.151
s052,False,NormalizedEuclidian,True,1,0.069,0.207,0,0,0.138
s052,False,NormalizedEuclidian,True,1,0.072,0.161,0,0,0.11649999999999999
s052,False,NormalizedEuclidian,False,1,0.049,0.292,0,0,0.17049999999999998
s052,False,NormalizedEuclidian,True,1,0.064,0.191,0,0,0.1275
s052,False,NormalizedEuclidian,True,1,0.08,0.207,0,0,0.1435
s052,False,NormalizedEuclidian,True,1,0.061,0.207,0,0,0.134
s052,False,NormalizedEuclidian,False,1,0.068,0.29,0,0,0.179
s052,False,NormalizedEuclidian,False,1,0.048,0.406,0,0,0.227
s052,False,NormalizedEuclidian,True,1,0.062,0.172,0,0,0.11699999999999999
s052,False,NormalizedEuclidian,True,1,0.07,0.173,0,0,0.1215
s052,False,NormalizedEuclidian,False,1,0.072,0.241,0,0,0.1565
s052,False,NormalizedEuclidian,True,1,0.07,0.191,0,0,0.1305
s052,False,NormalizedEuclidian,True,1,0.044,0.18,0,0,0.11199999999999999
s052,False,NormalizedEuclidian,True,1,0.078,0.208,0,0,0.143
s052,False,NormalizedEuclidian,True,1,0.063,0.21,0,0,0.1365
s052,False,NormalizedEuclidian,True,1,0.084,0.18,0,0,0.132
s052,False,NormalizedEuclidian,True,1,0.076,0.162,0,0,0.119
s052,False,NormalizedEuclidian,False,1,0.076,0.234,0,0,0.155
s052,False,NormalizedEuclidian,True,1,0.067,0.219,0,0,0.14300000000000002
s052,False,NormalizedEuclidian,False,1,0.07,0.231,0,0,0.15050000000000002
s052,False,NormalizedEuclidian,False,1,0.094,0.273,0,0,0.1835
s052,False,NormalizedEuclidian,False,1,0.112,0.248,0,0,0.18
s052,False,NormalizedEuclidian,False,1,0.052,0.289,0,0,0.17049999999999998
s052,False,NormalizedEuclidian,True,1,0.051,0.221,0,0,0.136
s052,False,NormalizedEuclidian,True,1,0.079,0.209,0,0,0.144
s052,False,NormalizedEuclidian,False,1,0.083,0.265,0,0,0.17400000000000002
s052,False,NormalizedEuclidian,False,1,0.084,0.289,0,0,0.1865
s052,False,NormalizedEuclidian,False,1,0.099,0.223,0,0,0.161
s052,False,NormalizedEuclidian,True,1,0.074,0.208,0,0,0.141
s052,False,NormalizedEuclidian,True,1,0.068,0.192,0,0,0.13
s052,False,NormalizedEuclidian,True,1,0.089,0.183,0,0,0.136
s052,False,NormalizedEuclidian,False,1,0.091,0.243,0,0,0.16699999999999998
s052,False,NormalizedEuclidian,False,1,0.077,0.247,0,0,0.162
s052,False,NormalizedEuclidian,True,1,0.085,0.201,0,0,0.14300000000000002
s052,False,NormalizedEuclidian,True,1,0.08,0.21,0,0,0.145
s052,False,NormalizedEuclidian,True,1,0.06,0.223,0,0,0.14150000000000001
s052,False,NormalizedEuclidian,True,1,0.079,0.181,0,0,0.13
s052,False,NormalizedEuclidian,False,1,0.079,0.223,0,0,0.151
s052,False,NormalizedEuclidian,True,1,0.044,0.203,0,0,0.1235
s052,False,NormalizedEuclidian,True,1,0.072,0.21,0,0,0.141
s052,False,NormalizedEuclidian,False,1,0.086,0.218,0,0,0.152
s051,False,NormalizedEuclidian,True,1,0.099,0.184,0,0,0.14150000000000001
s051,False,NormalizedEuclidian,False,1,0.096,0.222,0,0,0.159
s051,False,NormalizedEuclidian,True,1,0.11,0.119,0,0,0.11449999999999999
s051,False,NormalizedEuclidian,False,1,0.107,0.198,0,0,0.1525
s051,False,NormalizedEuclidian,True,1,0.106,0.148,0,0,0.127
s051,False,NormalizedEuclidian,True,1,0.085,0.1,0,0,0.0925
s051,False,NormalizedEuclidian,False,1,0.122,0.193,0,0,0.1575
s051,False,NormalizedEuclidian,True,1,0.092,0.138,0,0,0.115
s051,False,NormalizedEuclidian,True,1,0.09,0.16,0,0,0.125
s051,False,NormalizedEuclidian,True,1,0.115,0.114,0,0,0.1145
s051,False,NormalizedEuclidian,True,1,0.11,0.145,0,0,0.1275
s051,False,NormalizedEuclidian,False,1,0.099,0.268,0,0,0.1835
s051,False,NormalizedEuclidian,True,1,0.106,0.154,0,0,0.13
s051,False,NormalizedEuclidian,False,1,0.096,0.255,0,0,0.1755
s051,False,NormalizedEuclidian,True,1,0.085,0.196,0,0,0.1405
s051,False,NormalizedEuclidian,True,1,0.124,0.117,0,0,0.1205
s051,False,NormalizedEuclidian,True,1,0.08,0.149,0,0,0.11449999999999999
s051,True,NormalizedEuclidian,True,1,0.101,0.175,0,0,0.138
s051,True,NormalizedEuclidian,True,1,0.101,0.177,0,0,0.139
s051,True,NormalizedEuclidian,True,1,0.097,0.151,0,0,0.124
s051,True,NormalizedEuclidian,False,1,0.103,0.198,0,0,0.1505
s051,True,NormalizedEuclidian,False,1,0.094,0.228,0,0,0.161
s051,True,NormalizedEuclidian,True,1,0.082,0.189,0,0,0.1355
s051,True,NormalizedEuclidian,True,1,0.093,0.179,0,0,0.136
s051,True,NormalizedEuclidian,True,1,0.083,0.184,0,0,0.1335
s051,True,NormalizedEuclidian,True,1,0.082,0.197,0,0,0.1395
s051,True,NormalizedEuclidian,False,1,0.086,0.225,0,0,0.1555
s051,True,NormalizedEuclidian,True,1,0.096,0.176,0,0,0.136
s051,True,NormalizedEuclidian,False,1,0.089,0.212,0,0,0.1505
s051,True,NormalizedEuclidian,False,1,0.095,0.226,0,0,0.1605
s051,True,NormalizedEuclidian,True,1,0.094,0.175,0,0,0.1345
s051,True,NormalizedEuclidian,True,1,0.093,0.166,0,0,0.1295
s051,True,NormalizedEuclidian,True,1,0.087,0.181,0,0,0.134
s051,True,NormalizedEuclidian,False,1,0.096,0.216,0,0,0.156
s051,True,NormalizedEuclidian,False,1,0.097,0.208,0,0,0.1525
s051,True,NormalizedEuclidian,False,1,0.094,0.211,0,0,0.1525
s051,True,NormalizedEuclidian,False,1,0.102,0.206,0,0,0.154
s051,True,NormalizedEuclidian,False,1,0.113,0.218,0,0,0.1655
s051,True,NormalizedEuclidian,True,1,0.093,0.198,0,0,0.14550000000000002
s051,True,NormalizedEuclidian,False,1,0.098,0.207,0,0,0.1525
s051,True,NormalizedEuclidian,True,1,0.089,0.192,0,0,0.1405
s051,True,NormalizedEuclidian,False,1,0.094,0.211,0,0,0.1525
s051,True,NormalizedEuclidian,True,1,0.1,0.196,0,0,0.14800000000000002
s051,True,NormalizedEuclidian,True,1,0.112,0.183,0,0,0.1475
s051,True,NormalizedEuclidian,True,1,0.083,0.19,0,0,0.1365
s051,True,NormalizedEuclidian,True,1,0.104,0.181,0,0,0.1425
s051,True,NormalizedEuclidian,True,1,0.1,0.192,0,0,0.14600000000000002
s051,True,NormalizedEuclidian,True,1,0.09,0.206,0,0,0.148
s051,True,NormalizedEuclidian,True,1,0.086,0.186,0,0,0.136
s051,True,NormalizedEuclidian,True,1,0.087,0.168,0,0,0.1275
s051,True,NormalizedEuclidian,True,1,0.101,0.191,0,0,0.14600000000000002
