Login,IsLegalUser,AuthenticationMethod,IsAuthenticated,N,H_Score,DU_Score,UU_Score,DD_Score,TotalAuthenticationScore
s057,True,Manhattan,True,1,0.017,0.151,0,0,0.08399999999999999
s057,True,Manhattan,True,1,0.015,0.155,0,0,0.08499999999999999
s057,True,Manhattan,True,1,0.012,0.143,0,0,0.0775
s057,True,Manhattan,True,1,0.019,0.169,0,0,0.094
s057,True,Manhattan,True,1,0.018,0.158,0,0,0.088
s057,True,Manhattan,True,1,0.013,0.162,0,0,0.08750000000000001
s057,True,Manhattan,True,1,0.013,0.147,0,0,0.08
s057,True,Manhattan,True,1,0.02,0.181,0,0,0.10049999999999999
s057,True,Manhattan,True,1,0.016,0.17,0,0,0.093
s057,True,Manhattan,True,1,0.019,0.123,0,0,0.071
s057,True,Manhattan,True,1,0.015,0.13,0,0,0.07250000000000001
s057,True,Manhattan,True,1,0.01,0.161,0,0,0.0855
s057,True,Manhattan,True,1,0.013,0.164,0,0,0.08850000000000001
s057,True,Manhattan,True,1,0.01,0.136,0,0,0.07300000000000001
s057,True,Manhattan,True,1,0.021,0.123,0,0,0.072
s057,True,Manhattan,True,1,0.017,0.125,0,0,0.07100000000000001
s057,True,Manhattan,True,1,0.014,0.183,0,0,0.0985
s057,True,Manhattan,True,1,0.018,0.165,0,0,0.0915
s057,True,Manhattan,True,1,0.019,0.143,0,0,0.08099999999999999
s057,True,Manhattan,True,1,0.019,0.192,0,0,0.1055
s057,True,Manhattan,True,1,0.009,0.138,0,0,0.07350000000000001
s057,True,Manhattan,True,1,0.02,0.163,0,0,0.0915
s057,True,Manhattan,True,1,0.019,0.146,0,0,0.08249999999999999
s057,True,Manhattan,True,1,0.012,0.153,0,0,0.0825
s057,True,Manhattan,True,1,0.012,0.143,0,0,0.0775
s057,True,Manhattan,True,1,0.015,0.149,0,0,0.08199999999999999
s057,True,Manhattan,True,1,0.013,0.139,0,0,0.07600000000000001
s057,True,Manhattan,True,1,0.022,0.088,0,0,0.05499999999999999
s057,True,Manhattan,True,1,0.018,0.139,0,0,0.0785
s057,True,Manhattan,True,1,0.011,0.152,0,0,0.0815
s056,True,Manhattan,True,1,0.032,0.267,0,0,0.14950000000000002
s056,True,Manhattan,False,1,0.034,0.29,0,0,0.16199999999999998
s056,True,Manhattan,True,1,0.04,0.236,0,0,0.13799999999999998
s056,True,Manhattan,True,1,0.024,0.274,0,0,0.14900000000000002
s056,True,Manhattan,True,1,0.031,0.268,0,0,0.14950000000000002
s056,True,Manhattan,False,1,0.037,0.27,0,0,0.1535
s056,True,Manhattan,False,1,0.035,0.273,0,0,0.15400000000000003
s056,True,Manhattan,False,1,0.037,0.273,0,0,0.155
s056,True,Manhattan,False,1,0.039,0.271,0,0,0.155
s056,True,Manhattan,True,1,0.024,0.244,0,0,0.134
s056,True,Manhattan,False,1,0.023,0.279,0,0,0.15100000000000002
s056,True,Manhattan,False,1,0.023,0.278,0,0,0.15050000000000002
s056,True,Manhattan,True,1,0.021,0.268,0,0,0.14450000000000002
s056,True,Manhattan,False,1,0.018,0.284,0,0,0.151
s056,True,Manhattan,False,1,0.023,0.279,0,0,0.15100000000000002
s056,True,Manhattan,False,1,0.021,0.306,0,0,0.1635
s056,True,Manhattan,False,1,0.024,0.284,0,0,0.154
s056,True,Manhattan,False,1,0.021,0.29,0,0,0.1555
s056,True,Manhattan,False,1,0.026,0.294,0,0,0.16
s056,True,Manhattan,False,1,0.026,0.276,0,0,0.15100000000000002
s056,True,Manhattan,True,1,0.023,0.266,0,0,0.14450000000000002
s056,True,Manhattan,False,1,0.027,0.278,0,0,0.15250000000000002
s056,True,Manhattan,False,1,0.017,0.299,0,0,0.158
s056,True,Manhattan,True,1,0.034,0.236,0,0,0.135
s056,True,Manhattan,False,1,0.025,0.294,0,0,0.1595
s056,True,Manhattan,True,1,0.024,0.263,0,0,0.14350000000000002
s056,True,Manhattan,True,1,0.021,0.276,0,0,0.14850000000000002
s056,True,Manhattan,True,1,0.03,0.266,0,0,0.14800000000000002
s056,True,Manhattan,True,1,0.028,0.266,0,0,0.14700000000000002
s056,True,Manhattan,True,1,0.02,0.272,0,0,0.14600000000000002
s056,True,Manhattan,False,1,0.023,0.278,0,0,0.15050000000000002
s056,True,Manhattan,False,1,0.021,0.29,0,0,0.1555
s056,True,Manhattan,True,1,0.025,0.25,0,0,0.1375
s056,True,Manhattan,True,1,0.028,0.261,0,0,0.14450000000000002
s056,True,Manhattan,True,1,0.023,0.274,0,0,0.14850000000000002
s056,True,Manhattan,True,1,0.032,0.261,0,0,0.14650000000000002
s056,True,Manhattan,True,1,0.022,0.277,0,0,0.14950000000000002
s056,True,Manhattan,True,1,0.025,0.265,0,0,0.14500000000000002
s056,True,Manhattan,False,1,0.027,0.286,0,0,0.1565
s056,True,Manhattan,False,1,0.023,0.28,0,0,0.15150000000000002
s056,True,Manhattan,False,1,0.023,0.286,0,0,0.1545
s056,True,Manhattan,True,1,0.017,0.255,0,0,0.136
s056,True,Manhattan,True,1,0.029,0.219,0,0,0.124
s056,True,Manhattan,False,1,0.022,0.279,0,0,0.15050000000000002
s056,True,Manhattan,True,1,0.031,0.268,0,0,0.14950000000000002
s056,True,Manhattan,True,1,0.025,0.269,0,0,0.14700000000000002
s056,True,Manhattan,True,1,0.022,0.274,0,0,0.14800000000000002
s056,True,Manhattan,False,1,0.025,0.288,0,0,0.1565
s056,True,Manhattan,False,1,0.024,0.294,0,0,0.159
s056,True,Manhattan,True,1,0.023,0.259,0,0,0.14100000000000001
s056,True,Manhattan,False,1,0.023,0.284,0,0,0.1535
s056,True,Manhattan,True,1,0.028,0.245,0,0,0.1365
s056,True,Manhattan,False,1,0.025,0.281,0,0,0.15300000000000002
s056,True,Manhattan,True,1,0.023,0.261,0,0,0.14200000000000002
s056,True,Manhattan,False,1,0.03,0.28,0,0,0.15500000000000003
s056,True,Manhattan,False,1,0.032,0.273,0,0,0.15250000000000002
s056,True,Manhattan,True,1,0.033,0.254,0,0,0.14350000000000002
s056,True,Manhattan,True,1,0.023,0.24,0,0,0.1315
s056,True,Manhattan,True,1,0.023,0.252,0,0,0.1375
s056,True,Manhattan,True,1,0.026,0.255,0,0,0.1405
s056,True,Manhattan,True,1,0.029,0.221,0,0,0.125
s056,True,Manhattan,True,1,0.024,0.262,0,0,0.14300000000000002
s056,True,Manhattan,True,1,0.028,0.249,0,0,0.1385
s056,True,Manhattan,True,1,0.026,0.251,0,0,0.1385
s054,False,Manhattan,False,1,0.028,0.438,0,0,0.233
s054,False,Manhattan,False,1,0.021,0.392,0,0,0.20650000000000002
s054,False,Manhattan,False,1,0.02,0.364,0,0,0.192
s054,False,Manhattan,False,1,0.022,0.431,0,0,0.2265
s054,False,Manhattan,False,1,0.026,0.417,0,0,0.2215
s054,False,Manhattan,False,1,0.046,0.313,0,0,0.1795
s054,False,Manhattan,True,1,0.04,0.249,0,0,0.1445
s054,False,Manhattan,False,1,0.023,0.426,0,0,0.2245
s054,False,Manhattan,False,1,0.047,0.466,0,0,0.2565
s054,False,Manhattan,False,1,0.028,0.311,0,0,0.1695
s054,False,Manhattan,False,1,0.028,0.362,0,0,0.195
s054,False,Manhattan,False,1,0.031,0.314,0,0,0.1725
s054,False,Manhattan,False,1,0.024,0.282,0,0,0.153
s054,False,Manhattan,False,1,0.025,0.398,0,0,0.21150000000000002
s054,False,Manhattan,False,1,0.042,0.403,0,0,0.2225
s054,False,Manhattan,False,1,0.028,0.447,0,0,0.23750000000000002
s054,False,Manhattan,False,1,0.021,0.387,0,0,0.20400000000000001
s054,False,Manhattan,False,1,0.043,0.306,0,0,0.1745
s054,False,Manhattan,False,1,0.027,0.402,0,0,0.21450000000000002
s054,False,Manhattan,False,1,0.048,0.48,0,0,0.264
s054,False,Manhattan,False,1,0.026,0.432,0,0,0.229
s054,False,Manhattan,False,1,0.028,0.446,0,0,0.23700000000000002
s054,False,Manhattan,False,1,0.025,0.391,0,0,0.20800000000000002
s054,False,Manhattan,False,1,0.043,0.326,0,0,0.1845
s054,False,Manhattan,False,1,0.023,0.442,0,0,0.2325
s054,False,Manhattan,False,1,0.024,0.302,0,0,0.163
s054,False,Manhattan,False,1,0.04,0.405,0,0,0.2225
s054,False,Manhattan,False,1,0.029,0.313,0,0,0.171
s054,False,Manhattan,False,1,0.03,0.464,0,0,0.247
s054,False,Manhattan,False,1,0.038,0.472,0,0,0.255
s054,False,Manhattan,False,1,0.026,0.413,0,0,0.2195
s054,False,Manhattan,False,1,0.043,0.359,0,0,0.20099999999999998
s054,False,Manhattan,False,1,0.025,0.383,0,0,0.20400000000000001
s054,False,Manhattan,False,1,0.028,0.426,0,0,0.227
s054,False,Manhattan,False,1,0.03,0.379,0,0,0.20450000000000002
s054,False,Manhattan,False,1,0.021,0.411,0,0,0.216
s054,False,Manhattan,False,1,0.028,0.457,0,0,0.24250000000000002
s054,False,Manhattan,False,1,0.05,0.65,0,0,0.35000000000000003
s054,False,Manhattan,False,1,0.029,0.448,0,0,0.23850000000000002
s054,False,Manhattan,False,1,0.046,0.395,0,0,0.2205
s054,False,Manhattan,False,1,0.019,0.495,0,0,0.257
s054,False,Manhattan,False,1,0.03,0.446,0,0,0.238
s054,False,Manhattan,False,1,0.026,0.351,0,0,0.1885
s054,False,Manhattan,False,1,0.027,0.434,0,0,0.2305
s054,False,Manhattan,False,1,0.024,0.422,0,0,0.223
s054,False,Manhattan,True,1,0.024,0.256,0,0,0.14
s054,False,Manhattan,False,1,0.033,0.377,0,0,0.20500000000000002
s054,False,Manhattan,False,1,0.027,0.45,0,0,0.23850000000000002
s054,False,Manhattan,False,1,0.026,0.426,0,0,0.226
s054,False,Manhattan,False,1,0.037,0.41,0,0,0.22349999999999998
s054,False,Manhattan,False,1,0.029,0.306,0,0,0.1675
s054,False,Manhattan,False,1,0.022,0.366,0,0,0.194
s054,False,Manhattan,False,1,0.027,0.351,0,0,0.189
s054,False,Manhattan,False,1,0.023,0.393,0,0,0.20800000000000002
s054,False,Manhattan,False,1,0.045,0.403,0,0,0.224
s054,False,Manhattan,False,1,0.03,0.46,0,0,0.245
s054,False,Manhattan,False,1,0.04,0.406,0,0,0.223
s054,False,Manhattan,False,1,0.034,0.363,0,0,0.1985
s054,False,Manhattan,False,1,0.03,0.496,0,0,0.263
s054,False,Manhattan,False,1,0.025,0.373,0,0,0.199
s054,False,Manhattan,False,1,0.021,0.901,0,0,0.461
s054,False,Manhattan,False,1,0.04,0.276,0,0,0.158
s054,False,Manhattan,False,1,0.041,0.386,0,0,0.2135
s054,False,Manhattan,False,1,0.021,0.387,0,0,0.20400000000000001
s053,False,Manhattan,True,1,0.039,0.12,0,0,0.0795
s053,False,Manhattan,True,1,0.032,0.169,0,0,0.1005
s053,False,Manhattan,True,1,0.033,0.161,0,0,0.097
s053,False,Manhattan,True,1,0.035,0.158,0,0,0.0965
s053,False,Manhattan,True,1,0.026,0.175,0,0,0.10049999999999999
s053,False,Manhattan,True,1,0.03,0.183,0,0,0.1065
s053,False,Manhattan,True,1,0.031,0.194,0,0,0.1125
s053,False,Manhattan,True,1,0.045,0.202,0,0,0.1235
s053,False,Manhattan,True,1,0.021,0.141,0,0,0.08099999999999999
s053,False,Manhattan,True,1,0.022,0.161,0,0,0.0915
s053,False,Manhattan,True,1,0.018,0.194,0,0,0.106
s053,False,Manhattan,True,1,0.029,0.14,0,0,0.0845
s053,False,Manhattan,True,1,0.023,0.182,0,0,0.1025
s053,False,Manhattan,True,1,0.05,0.21,0,0,0.13
s053,False,Manhattan,True,1,0.031,0.195,0,0,0.113
s053,False,Manhattan,True,1,0.028,0.184,0,0,0.106
s053,False,Manhattan,True,1,0.029,0.203,0,0,0.116
s053,False,Manhattan,True,1,0.022,0.183,0,0,0.1025
s053,False,Manhattan,True,1,0.027,0.114,0,0,0.07050000000000001
s053,False,Manhattan,True,1,0.037,0.161,0,0,0.099
s053,False,Manhattan,True,1,0.034,0.179,0,0,0.1065
s053,False,Manhattan,True,1,0.033,0.171,0,0,0.10200000000000001
s053,False,Manhattan,True,1,0.024,0.175,0,0,0.09949999999999999
s053,False,Manhattan,True,1,0.034,0.161,0,0,0.0975
s053,False,Manhattan,True,1,0.027,0.154,0,0,0.0905
s053,False,Manhattan,True,1,0.03,0.173,0,0,0.10149999999999999
s053,False,Manhattan,True,1,0.031,0.144,0,0,0.0875
s053,False,Manhattan,True,1,0.032,0.199,0,0,0.1155
s053,False,Manhattan,True,1,0.024,0.127,0,0,0.0755
s053,False,Manhattan,True,1,0.027,0.157,0,0,0.092
s053,False,Manhattan,True,1,0.039,0.159,0,0,0.099
s053,False,Manhattan,True,1,0.019,0.24,0,0,0.1295
s053,False,Manhattan,True,1,0.026,0.145,0,0,0.08549999999999999
s053,False,Manhattan,True,1,0.045,0.195,0,0,0.12
s053,False,Manhattan,True,1,0.029,0.176,0,0,0.1025
s053,False,Manhattan,True,1,0.032,0.193,0,0,0.1125
s053,False,Manhattan,True,1,0.033,0.149,0,0,0.091
s053,False,Manhattan,True,1,0.035,0.159,0,0,0.097
s053,False,Manhattan,True,1,0.043,0.244,0,0,0.1435
s053,False,Manhattan,True,1,0.029,0.188,0,0,0.1085
s053,False,Manhattan,True,1,0.027,0.182,0,0,0.1045
s053,False,Manhattan,True,1,0.026,0.121,0,0,0.0735
s053,False,Manhattan,True,1,0.038,0.131,0,0,0.0845
s053,False,Manhattan,True,1,0.017,0.208,0,0,0.11249999999999999
s053,False,Manhattan,True,1,0.036,0.156,0,0,0.096
s053,False,Manhattan,True,1,0.035,0.152,0,0,0.0935
s053,False,Manhattan,True,1,0.034,0.216,0,0,0.125
s053,False,Manhattan,True,1,0.023,0.165,0,0,0.094
s053,False,Manhattan,True,1,0.04,0.179,0,0,0.1095
s053,False,Manhattan,True,1,0.031,0.158,0,0,0.0945
s053,False,Manhattan,True,1,0.04,0.174,0,0,0.107
s053,False,Manhattan,True,1,0.035,0.185,0,0,0.11
s053,False,Manhattan,True,1,0.028,0.2,0,0,0.114
s053,False,Manhattan,True,1,0.023,0.122,0,0,0.0725
s053,False,Manhattan,True,1,0.032,0.152,0,0,0.092
s053,False,Manhattan,True,1,0.034,0.203,0,0,0.11850000000000001
s053,False,Manhattan,True,1,0.054,0.205,0,0,0.1295
s053,False,Manhattan,True,1,0.025,0.271,0,0,0.14800000000000002
s053,False,Manhattan,True,1,0.026,0.134,0,0,0.08
s053,False,Manhattan,True,1,0.038,0.132,0,0,0.085
s053,False,Manhattan,True,1,0.027,0.198,0,0,0.1125
s053,False,Manhattan,True,1,0.04,0.135,0,0,0.08750000000000001
s053,False,Manhattan,True,1,0.031,0.188,0,0,0.1095
s053,False,Manhattan,True,1,0.029,0.162,0,0,0.0955
s052,False,Manhattan,False,1,0.023,0.611,0,0,0.317
s052,False,Manhattan,False,1,0.033,0.506,0,0,0.2695
s052,False,Manhattan,False,1,0.034,0.479,0,0,0.2565
s052,False,Manhattan,False,1,0.027,0.483,0,0,0.255
s052,False,Manhattan,False,1,0.028,0.602,0,0,0.315
s052,False,Manhattan,False,1,0.031,0.559,0,0,0.29500000000000004
s052,False,Manhattan,False,1,0.036,0.448,0,0,0.242
s052,False,Manhattan,False,1,0.033,0.588,0,0,0.3105
s052,False,Manhattan,False,1,0.03,0.542,0,0,0.28600000000000003
s052,False,Manhattan,False,1,0.028,0.518,0,0,0.273
s052,False,Manhattan,False,1,0.028,0.569,0,0,0.2985
s052,False,Manhattan,False,1,0.026,0.57,0,0,0.298
s052,False,Manhattan,False,1,0.032,0.566,0,0,0.299
s052,False,Manhattan,False,1,0.023,0.592,0,0,0.3075
s052,False,Manhattan,False,1,0.024,0.62,0,0,0.322
s052,False,Manhattan,False,1,0.035,0.623,0,0,0.329
s052,False,Manhattan,False,1,0.028,0.49,0,0,0.259
s052,False,Manhattan,False,1,0.025,0.569,0,0,0.297
s052,False,Manhattan,False,1,0.022,0.552,0,0,0.28700000000000003
s052,False,Manhattan,False,1,0.039,0.505,0,0,0.272
s052,False,Manhattan,False,1,0.032,0.524,0,0,0.278
s052,False,Manhattan,False,1,0.023,0.443,0,0,0.233
s052,False,Manhattan,False,1,0.02,0.479,0,0,0.2495
s052,False,Manhattan,False,1,0.025,0.563,0,0,0.294
s052,False,Manhattan,False,1,0.023,0.576,0,0,0.2995
s052,False,Manhattan,False,1,0.015,0.622,0,0,0.3185
s052,False,Manhattan,False,1,0.038,0.543,0,0,0.29050000000000004
s052,False,Manhattan,False,1,0.024,0.516,0,0,0.27
s052,False,Manhattan,False,1,0.02,0.525,0,0,0.2725
s052,False,Manhattan,False,1,0.029,0.616,0,0,0.3225
s052,False,Manhattan,False,1,0.024,0.657,0,0,0.3405
s052,False,Manhattan,False,1,0.022,0.534,0,0,0.278
s052,False,Manhattan,False,1,0.029,0.577,0,0,0.303
s052,False,Manhattan,False,1,0.024,0.611,0,0,0.3175
s052,False,Manhattan,False,1,0.024,0.563,0,0,0.2935
s052,False,Manhattan,False,1,0.046,0.417,0,0,0.23149999999999998
s052,False,Manhattan,False,1,0.025,0.578,0,0,0.3015
s052,False,Manhattan,False,1,0.02,0.576,0,0,0.298
s052,False,Manhattan,False,1,0.029,0.593,0,0,0.311
s052,False,Manhattan,False,1,0.028,0.57,0,0,0.299
s052,False,Manhattan,False,1,0.026,0.593,0,0,0.3095
s052,False,Manhattan,False,1,0.028,0.569,0,0,0.2985
s052,False,Manhattan,False,1,0.023,0.547,0,0,0.28500000000000003
s052,False,Manhattan,False,1,0.056,0.587,0,0,0.3215
s052,False,Manhattan,False,1,0.037,0.601,0,0,0.319
s052,False,Manhattan,False,1,0.029,0.613,0,0,0.321
s052,False,Manhattan,False,1,0.017,0.604,0,0,0.3105
s052,False,Manhattan,False,1,0.031,0.476,0,0,0.2535
s052,False,Manhattan,False,1,0.026,0.601,0,0,0.3135
s052,False,Manhattan,False,1,0.034,0.617,0,0,0.3255
s052,False,Manhattan,False,1,0.035,0.503,0,0,0.269
s052,False,Manhattan,False,1,0.027,0.528,0,0,0.2775
s052,False,Manhattan,False,1,0.021,0.531,0,0,0.276
s052,False,Manhattan,False,1,0.028,0.517,0,0,0.2725
s052,False,Manhattan,False,1,0.032,0.605,0,0,0.3185
s052,False,Manhattan,False,1,0.026,0.532,0,0,0.279
s052,False,Manhattan,False,1,0.026,0.555,0,0,0.29050000000000004
s052,False,Manhattan,False,1,0.03,0.587,0,0,0.3085
s052,False,Manhattan,False,1,0.019,0.547,0,0,0.28300000000000003
s052,False,Manhattan,False,1,0.028,0.576,0,0,0.302
s052,False,Manhattan,False,1,0.038,0.487,0,0,0.2625
s052,False,Manhattan,False,1,0.015,0.609,0,0,0.312
s052,False,Manhattan,False,1,0.022,0.559,0,0,0.29050000000000004
s052,False,Manhattan,False,1,0.038,0.481,0,0,0.2595
s051,False,Manhattan,True,1,0.031,0.172,0,0,0.10149999999999999
s051,False,Manhattan,True,1,0.032,0.229,0,0,0.1305
s051,False,Manhattan,True,1,0.04,0.163,0,0,0.1015
s051,False,Manhattan,False,1,0.048,0.283,0,0,0.16549999999999998
s051,False,Manhattan,True,1,0.033,0.188,0,0,0.1105
s051,False,Manhattan,True,1,0.029,0.167,0,0,0.098
s051,False,Manhattan,True,1,0.043,0.231,0,0,0.137
s051,False,Manhattan,True,1,0.032,0.182,0,0,0.107
s051,False,Manhattan,True,1,0.042,0.154,0,0,0.098
s051,False,Manhattan,True,1,0.041,0.142,0,0,0.0915
s051,False,Manhattan,True,1,0.039,0.173,0,0,0.106
s051,False,Manhattan,True,1,0.035,0.263,0,0,0.14900000000000002
s051,False,Manhattan,True,1,0.037,0.193,0,0,0.115
s051,False,Manhattan,False,1,0.04,0.304,0,0,0.172
s051,False,Manhattan,True,1,0.031,0.202,0,0,0.1165
s051,False,Manhattan,True,1,0.043,0.17,0,0,0.10650000000000001
s051,False,Manhattan,True,1,0.026,0.207,0,0,0.11649999999999999
s051,True,Manhattan,True,1,0.029,0.242,0,0,0.1355
s051,True,Manhattan,True,1,0.038,0.259,0,0,0.1485
s051,True,Manhattan,True,1,0.033,0.253,0,0,0.14300000000000002
s051,True,Manhattan,True,1,0.036,0.257,0,0,0.1465
s051,True,Manhattan,True,1,0.034,0.263,0,0,0.14850000000000002
s051,True,Manhattan,True,1,0.034,0.208,0,0,0.121
s051,True,Manhattan,True,1,0.036,0.238,0,0,0.13699999999999998
s051,True,Manhattan,True,1,0.035,0.24,0,0,0.1375
s051,True,Manhattan,True,1,0.031,0.215,0,0,0.123
s051,True,Manhattan,True,1,0.037,0.234,0,0,0.1355
s051,True,Manhattan,True,1,0.036,0.26,0,0,0.148
s051,True,Manhattan,True,1,0.034,0.263,0,0,0.14850000000000002
s051,True,Manhattan,False,1,0.036,0.267,0,0,0.1515
s051,True,Manhattan,True,1,0.033,0.252,0,0,0.14250000000000002
s051,True,Manhattan,True,1,0.035,0.254,0,0,0.14450000000000002
s051,True,Manhattan,True,1,0.037,0.251,0,0,0.144
s051,True,Manhattan,True,1,0.032,0.249,0,0,0.1405
s051,True,Manhattan,False,1,0.037,0.269,0,0,0.153
s051,True,Manhattan,True,1,0.031,0.261,0,0,0.14600000000000002
s051,True,Manhattan,True,1,0.037,0.238,0,0,0.13749999999999998
s051,True,Manhattan,True,1,0.04,0.259,0,0,0.1495
s051,True,Manhattan,True,1,0.035,0.264,0,0,0.14950000000000002
s051,True,Manhattan,True,1,0.041,0.234,0,0,0.1375
s051,True,Manhattan,True,1,0.031,0.256,0,0,0.14350000000000002
s051,True,Manhattan,True,1,0.031,0.255,0,0,0.14300000000000002
s051,True,Manhattan,True,1,0.036,0.204,0,0,0.12
s051,True,Manhattan,True,1,0.037,0.261,0,0,0.149
s051,True,Manhattan,True,1,0.032,0.259,0,0,0.14550000000000002
s051,True,Manhattan,True,1,0.038,0.257,0,0,0.1475
s051,True,Manhattan,True,1,0.038,0.259,0,0,0.1485
s051,True,Manhattan,True,1,0.035,0.247,0,0,0.14100000000000001
s051,True,Manhattan,True,1,0.034,0.253,0,0,0.14350000000000002
s051,True,Manhattan,True,1,0.032,0.257,0,0,0.14450000000000002
s051,True,Manhattan,True,1,0.034,0.26,0,0,0.14700000000000002
s051,True,Manhattan,True,1,0.029,0.212,0,0,0.1205
s051,True,Manhattan,True,1,0.039,0.259,0,0,0.149
s051,True,Manhattan,True,1,0.038,0.228,0,0,0.133
s051,True,Manhattan,True,1,0.041,0.237,0,0,0.13899999999999998
s051,True,Manhattan,True,1,0.029,0.224,0,0,0.1265
s051,True,Manhattan,True,1,0.028,0.225,0,0,0.1265
s051,True,Manhattan,False,1,0.031,0.283,0,0,0.15699999999999997
s051,True,Manhattan,True,1,0.039,0.248,0,0,0.1435
s051,True,Manhattan,True,1,0.037,0.244,0,0,0.14049999999999999
s051,True,Manhattan,True,1,0.036,0.243,0,0,0.13949999999999999
s051,True,Manhattan,True,1,0.036,0.238,0,0,0.13699999999999998
s051,True,Manhattan,True,1,0.041,0.235,0,0,0.13799999999999998
s051,True,Manhattan,True,1,0.034,0.217,0,0,0.1255
s050,True,Manhattan,False,1,0.019,0.317,0,0,0.168
s050,True,Manhattan,False,1,0.017,0.326,0,0,0.1715
s050,True,Manhattan,False,1,0.021,0.352,0,0,0.1865
s050,True,Manhattan,False,1,0.018,0.335,0,0,0.17650000000000002
s050,True,Manhattan,False,1,0.02,0.335,0,0,0.17750000000000002
s050,True,Manhattan,False,1,0.018,0.316,0,0,0.167
s050,True,Manhattan,True,1,0.018,0.27,0,0,0.14400000000000002
s050,True,Manhattan,False,1,0.023,0.303,0,0,0.163
s050,True,Manhattan,False,1,0.023,0.298,0,0,0.1605
s050,True,Manhattan,False,1,0.021,0.335,0,0,0.17800000000000002
s050,True,Manhattan,False,1,0.027,0.373,0,0,0.2
s050,True,Manhattan,False,1,0.035,0.328,0,0,0.1815
s050,True,Manhattan,False,1,0.034,0.341,0,0,0.1875
s050,True,Manhattan,False,1,0.03,0.334,0,0,0.182
s050,True,Manhattan,False,1,0.031,0.332,0,0,0.1815
s050,True,Manhattan,False,1,0.029,0.345,0,0,0.187
s050,True,Manhattan,False,1,0.029,0.338,0,0,0.18350000000000002
s050,True,Manhattan,False,1,0.02,0.337,0,0,0.17850000000000002
s050,True,Manhattan,False,1,0.025,0.332,0,0,0.17850000000000002
s050,True,Manhattan,False,1,0.021,0.319,0,0,0.17
s050,True,Manhattan,False,1,0.021,0.323,0,0,0.17200000000000001
s050,True,Manhattan,False,1,0.015,0.317,0,0,0.166
s050,True,Manhattan,False,1,0.018,0.353,0,0,0.1855
s050,True,Manhattan,False,1,0.02,0.346,0,0,0.183
s050,True,Manhattan,False,1,0.022,0.306,0,0,0.164
s050,True,Manhattan,False,1,0.017,0.328,0,0,0.17250000000000001
s050,True,Manhattan,False,1,0.021,0.334,0,0,0.17750000000000002
s050,True,Manhattan,False,1,0.022,0.342,0,0,0.18200000000000002
s050,True,Manhattan,True,1,0.023,0.272,0,0,0.14750000000000002
s050,True,Manhattan,False,1,0.025,0.302,0,0,0.1635
s050,True,Manhattan,False,1,0.017,0.326,0,0,0.1715
s050,True,Manhattan,False,1,0.025,0.324,0,0,0.17450000000000002
s050,True,Manhattan,False,1,0.019,0.294,0,0,0.1565
s050,True,Manhattan,False,1,0.019,0.315,0,0,0.167
s050,True,Manhattan,False,1,0.017,0.325,0,0,0.171
